video_id,publish_date,file_name,search_term,search_column,term_count,relative_frequency
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Killed,Lemma,7,0.18031942297784648
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Hezbollah,Lemma,9,0.23183925811437403
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Civilians,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Lebanon,Lemma,1,0.025759917568263783
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Terrorist,Lemma,2,0.05151983513652757
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,terror,Lemma,3,0.07727975270479134
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Westbank,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Egypt,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Support,Lemma,4,0.10303967027305513
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Biden,Lemma,2,0.05151983513652757
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Court,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Food,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Water,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Electricity,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Health,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Negotiations,Lemma,2,0.05151983513652757
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Militia,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Family,Lemma,1,0.025759917568263783
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Hostage,Lemma,4,0.10303967027305513
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Refugee,Lemma,1,0.025759917568263783
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Protest,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Islamic,Lemma,4,0.10303967027305513
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,unra,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Unrwa,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Diplomatic,Lemma,3,0.07727975270479134
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Jewish,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Suffering,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Casualties,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Death,Lemma,4,0.10303967027305513
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Militant,Lemma,1,0.025759917568263783
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Soldiers,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Human,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Prisoners,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Escalation,Lemma,7,0.18031942297784648
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Fuel,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Supplies,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Civilian,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,idf,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Displace,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,UN,Lemma,3,0.07727975270479134
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Israeli Government,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,October 7th,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,United states,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Evacuate corridor,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Terror attacks,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Release hostages,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,United Nations,Lemma,0,0.0
8zB4HN2h01I,20240731,all you need to know about the killing of hamas political leader haniyeh  dw news_treetagger_output.txt,Israeli military,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Israel,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Gaza,Lemma,5,1.3513513513513513
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Hamas,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",War,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Hostages,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Iran,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Palestine,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Aid,Lemma,3,0.8108108108108109
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Military,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Palestinians,Token,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Israelis,Token,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Palestinian,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Israeli,Lemma,4,1.0810810810810811
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Humanitarian,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Ceasefire,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Rafa,Lemma,3,0.8108108108108109
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Netanyahu,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Hospital,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Children,Lemma,4,1.0810810810810811
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Minister,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Attack,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Killed,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Hezbollah,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Civilians,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Lebanon,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Terrorist,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",terror,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Westbank,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Egypt,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Support,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Biden,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Court,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Food,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Water,Lemma,1,0.2702702702702703
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Electricity,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Health,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Negotiations,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Militia,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Family,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Hostage,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Refugee,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Protest,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Islamic,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",unra,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Unrwa,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Diplomatic,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Jewish,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Suffering,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Casualties,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Death,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Militant,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Soldiers,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Human,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Prisoners,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Escalation,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Fuel,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Supplies,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Civilian,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",idf,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Displace,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",UN,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Israeli Government,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",October 7th,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",United states,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Evacuate corridor,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Terror attacks,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Release hostages,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",United Nations,Lemma,0,0.0
kdfIJyfhbwI,20240220,"amid fears of israeli offensive, parents struggle to provide for their children in rafah  dw news_treetagger_output.txt",Israeli military,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Israel,Lemma,19,0.7692307692307693
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Gaza,Lemma,18,0.728744939271255
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Hamas,Lemma,11,0.44534412955465585
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,War,Lemma,5,0.20242914979757085
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Hostages,Lemma,10,0.4048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Iran,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Palestine,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Aid,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Military,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Palestinians,Token,4,0.16194331983805668
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Israelis,Token,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Palestinian,Lemma,11,0.44534412955465585
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Israeli,Lemma,19,0.7692307692307693
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Humanitarian,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Ceasefire,Lemma,3,0.12145748987854252
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Rafa,Lemma,6,0.24291497975708504
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Netanyahu,Lemma,4,0.16194331983805668
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Hospital,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Children,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Minister,Lemma,19,0.7692307692307693
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Attack,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Killed,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Hezbollah,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Civilians,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Lebanon,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Terrorist,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,terror,Lemma,2,0.08097165991902834
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Westbank,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Egypt,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Support,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Biden,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Court,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Food,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Water,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Electricity,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Health,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Negotiations,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Militia,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Family,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Hostage,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Refugee,Lemma,3,0.12145748987854252
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Protest,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Islamic,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,unra,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Unrwa,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Diplomatic,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Jewish,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Suffering,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Casualties,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Death,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Militant,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Soldiers,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Human,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Prisoners,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Escalation,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Fuel,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Supplies,Lemma,1,0.04048582995951417
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Civilian,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,idf,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Displace,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,UN,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Israeli Government,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,October 7th,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,United states,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Evacuate corridor,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Terror attacks,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Release hostages,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,United Nations,Lemma,0,0.0
PdVMtjFu5Uc,20240123,an israeli and a palestinian state will the two sides listen to the eu  dw news_treetagger_output.txt,Israeli military,Lemma,0,0.0
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Israel,Lemma,14,0.7583965330444203
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Gaza,Lemma,19,1.029252437703142
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Hamas,Lemma,8,0.43336944745395445
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,War,Lemma,4,0.21668472372697722
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Hostages,Lemma,0,0.0
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Iran,Lemma,0,0.0
ltul06q2pd0,20231101,another strike reported at jabaliya refugee camp in gaza  dw news_treetagger_output.txt,Palestine,Lemma,0,0.0
