video_id,publish_date,total_term_count,total_word_count,israel,gaza,hamas,people,israeli,know,war,think,hostages,iran,israel_relative,gaza_relative,hamas_relative,people_relative,israeli_relative,know_relative,war_relative,think_relative,hostages_relative,iran_relative
fwV2P9PuWng,20240304,169,4120,51,22,11,7,24,24,15,15,0,0,12378.640776699029,5339.805825242718,2669.902912621359,1699.0291262135922,5825.242718446602,5825.242718446602,3640.776699029126,3640.776699029126,0.0,0.0
wyqHuhmsA28,20240331,39,629,15,3,6,1,10,1,1,0,2,0,23847.37678855326,4769.475357710651,9538.950715421302,1589.8251192368841,15898.251192368838,1589.8251192368841,1589.8251192368841,0.0,3179.6502384737682,0.0
dDFk9IBdRj0,20240501,53,1303,13,14,3,5,4,5,4,2,3,0,9976.976208749042,10744.435917114351,2302.3791250959325,3837.298541826554,3069.838833461243,3837.298541826554,3069.838833461243,1534.9194167306216,2302.3791250959325,0.0
KpiaMIhCmtQ,20231026,53,987,20,6,4,1,6,5,9,0,0,2,20263.424518743668,6079.0273556231,4052.6849037487336,1013.1712259371834,6079.0273556231,5065.856129685917,9118.54103343465,0.0,0.0,2026.3424518743668
Es8fY901Tbk,20240521,35,941,6,3,2,0,1,1,21,1,0,0,6376.195536663124,3188.097768331562,2125.3985122210415,0.0,1062.6992561105208,1062.6992561105208,22316.684378320937,1062.6992561105208,0.0,0.0
8PeQPFfDhi4,20240321,15,623,0,8,1,0,0,1,4,0,1,0,0.0,12841.091492776886,1605.1364365971108,0.0,0.0,1605.1364365971108,6420.545746388443,0.0,1605.1364365971108,0.0
K7b9ZJUCmNc,20231026,27,844,8,6,3,2,3,2,2,1,0,0,9478.672985781992,7109.004739336493,3554.5023696682465,2369.668246445498,3554.5023696682465,2369.668246445498,2369.668246445498,1184.834123222749,0.0,0.0
6PMv_Z6a_yU,20240122,28,1025,17,2,0,1,6,1,0,1,0,0,16585.36585365854,1951.219512195122,0.0,975.609756097561,5853.658536585366,975.609756097561,0.0,975.609756097561,0.0,0.0
W17RwKG33hQ,20231111,62,1655,18,10,6,4,3,3,15,3,0,0,10876.132930513595,6042.296072507553,3625.3776435045315,2416.918429003021,1812.6888217522658,1812.6888217522658,9063.44410876133,1812.6888217522658,0.0,0.0
Q7v5BPloG10,20240212,18,452,4,5,2,2,1,1,3,0,0,0,8849.557522123894,11061.946902654867,4424.778761061947,4424.778761061947,2212.3893805309735,2212.3893805309735,6637.168141592921,0.0,0.0,0.0
9eUjeGQXpTQ,20240119,36,695,14,4,4,1,6,1,2,1,3,0,20143.884892086327,5755.395683453237,5755.395683453237,1438.8489208633093,8633.093525179856,1438.8489208633093,2877.6978417266187,1438.8489208633093,4316.546762589928,0.0
1WsLMJbbh2o,20240510,35,1014,16,2,1,5,4,3,2,2,0,0,15779.092702169626,1972.3865877712033,986.1932938856016,4930.966469428008,3944.7731755424065,2958.5798816568044,1972.3865877712033,1972.3865877712033,0.0,0.0
aFAMlKG62hs,20231024,2,1586,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.034047919294
aFAMlKG62hs,20231024,2,1586,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.034047919294
Uar3I_LUSyM,20231011,174,3524,67,7,25,3,17,12,8,22,3,10,19012.485811577753,1986.3791146424517,7094.211123723042,851.305334846765,4824.0635641316685,3405.22133938706,2270.1475595913735,6242.905788876276,851.305334846765,2837.6844494892166
1BG-qGf7_-c,20240522,201,4164,51,18,18,15,23,3,29,37,3,4,12247.838616714696,4322.766570605188,4322.766570605188,3602.3054755043227,5523.535062439962,720.4610951008646,6964.4572526416905,8885.686839577329,720.4610951008646,960.6147934678194
Bq-egJlwHlo,20240422,23,484,7,3,2,2,6,1,0,0,2,0,14462.809917355373,6198.347107438017,4132.231404958678,4132.231404958678,12396.694214876034,2066.115702479339,0.0,0.0,4132.231404958678,0.0
ZT8d9-98PIs,20240803,218,6338,9,30,0,54,8,83,12,22,0,0,1420.0063111391605,4733.354370463869,0.0,8520.037866834964,1262.2278321236984,13095.61375828337,1893.3417481855477,3471.1265383401706,0.0,0.0
Ux5Zk8CzGec,20231011,34,1041,8,4,1,11,6,2,2,0,0,0,7684.918347742555,3842.4591738712775,960.6147934678194,10566.762728146012,5763.688760806916,1921.2295869356387,1921.2295869356387,0.0,0.0,0.0
qcg07VlxBT4,20240509,52,1080,21,6,0,6,8,0,9,1,0,1,19444.444444444445,5555.555555555556,0.0,5555.555555555556,7407.407407407408,0.0,8333.333333333334,925.925925925926,0.0,925.925925925926
C87Aknwdfug,20231106,73,1535,24,7,11,7,12,1,7,2,0,2,15635.179153094463,4560.260586319218,7166.123778501628,4560.260586319218,7817.589576547231,651.4657980456026,4560.260586319218,1302.9315960912052,0.0,1302.9315960912052
eZdCXC1ubOw,20240804,76,1265,20,6,6,4,3,24,3,1,1,8,15810.276679841896,4743.08300395257,4743.08300395257,3162.0553359683795,2371.541501976285,18972.33201581028,2371.541501976285,790.5138339920949,790.5138339920949,6324.110671936759
RJ72FmcnLRA,20231101,175,3465,36,31,28,20,16,16,8,9,10,1,10389.61038961039,8946.608946608947,8080.80808080808,5772.005772005772,4617.6046176046175,4617.6046176046175,2308.8023088023087,2597.4025974025976,2886.002886002886,288.6002886002886
wM3WA2Eafl4,20231125,145,2491,27,19,13,19,17,13,7,12,18,0,10839.02047370534,7627.458851866721,5218.787635487756,7627.458851866721,6824.5684464070655,5218.787635487756,2810.1164191087914,4817.342432757929,7226.013649136892,0.0
_q70phXW2es,20240307,50,1431,6,15,5,16,2,5,1,0,0,0,4192.8721174004195,10482.18029350105,3494.060097833683,11180.992313067783,1397.624039133473,3494.060097833683,698.8120195667365,0.0,0.0,0.0
MgeO5qIGmqU,20231123,120,2299,33,9,17,5,12,7,2,5,30,0,14354.066985645934,3914.7455415398,7394.519356241844,2174.858634188778,5219.660722053067,3044.8020878642888,869.9434536755111,2174.858634188778,13049.151805132666,0.0
O4TAt3-qMXY,20240226,59,1619,12,4,6,4,3,4,7,19,0,0,7411.982705373687,2470.660901791229,3705.9913526868436,2470.660901791229,1852.9956763434218,2470.660901791229,4323.656578134651,11735.639283508339,0.0,0.0
AcfMmP4-Xkg,20240602,113,2059,28,11,23,2,12,2,10,15,10,0,13598.834385624088,5342.399222923749,11170.471102476931,971.3453132588635,5828.071879553181,971.3453132588635,4856.726566294317,7285.089849441476,4856.726566294317,0.0
pghyvBNaG_4,20231229,72,1306,18,18,5,12,9,2,8,0,0,0,13782.542113323123,13782.542113323123,3828.4839203675347,9188.361408882083,6891.2710566615615,1531.3935681470139,6125.5742725880555,0.0,0.0,0.0
9tMD7wTRcZ4,20231031,41,1141,2,1,3,10,2,14,1,1,7,0,1752.8483786152499,876.4241893076249,2629.2725679228747,8764.241893076249,1752.8483786152499,12269.938650306749,876.4241893076249,876.4241893076249,6134.9693251533745,0.0
_2SbkxtSl8g,20240105,94,1462,32,11,19,0,7,14,7,1,0,3,21887.82489740082,7523.939808481532,12995.896032831737,0.0,4787.961696306429,9575.923392612858,4787.961696306429,683.9945280437756,0.0,2051.983584131327
B8Nznaz4SY8,20240327,57,1904,6,18,5,18,2,2,4,2,0,0,3151.2605042016808,9453.781512605041,2626.0504201680674,9453.781512605041,1050.4201680672268,1050.4201680672268,2100.8403361344535,1050.4201680672268,0.0,0.0
xJSMk7Ey17U,20231123,139,3133,21,20,17,13,13,28,2,13,12,0,6702.840727736992,6383.657835939994,5426.109160548995,4149.377593360996,4149.377593360996,8937.120970315991,638.3657835939994,4149.377593360996,3830.194701563996,0.0
Ipb25CX0fEY,20231222,44,994,3,19,1,15,1,1,3,1,0,0,3018.1086519114688,19114.688128772636,1006.036217303823,15090.543259557344,1006.036217303823,1006.036217303823,3018.1086519114688,1006.036217303823,0.0,0.0
LYVQrakhMqI,20231020,76,1442,14,30,3,14,3,5,6,1,0,0,9708.73786407767,20804.438280166436,2080.4438280166437,9708.73786407767,2080.4438280166437,3467.4063800277395,4160.887656033287,693.4812760055479,0.0,0.0
BK-W8EjLCOk,20231106,7,87,2,4,0,0,0,1,0,0,0,0,22988.505747126437,45977.011494252874,0.0,0.0,0.0,11494.252873563219,0.0,0.0,0.0,0.0
rbgU5S1rH-Q,20231124,197,3751,49,32,23,37,14,15,9,2,16,0,13063.183151159692,8531.058384430818,6131.698213809651,9864.036256998133,3732.338043188483,3998.9336177019463,2399.3601706211675,533.1911490269262,4265.529192215409,0.0
oLiqtXezpuM,20240815,108,1657,24,13,22,3,7,1,10,15,10,3,14484.007242003621,7845.503922751962,13277.006638503319,1810.5009052504527,4224.502112251056,603.5003017501509,6035.003017501509,9052.504526252264,6035.003017501509,1810.5009052504527
g37yu-lfdxA,20240815,147,2889,33,14,26,1,17,9,9,9,12,17,11422.63759086189,4845.967462789893,8999.653859466944,346.1405330564209,5884.389061959155,3115.264797507788,3115.264797507788,3115.264797507788,4153.686396677051,5884.389061959155
uzQBNEz_k50,20240826,73,1031,17,7,3,2,1,29,6,4,0,4,16488.845780795342,6789.524733268671,2909.796314258002,1939.8642095053347,969.9321047526673,28128.031037827353,5819.592628516004,3879.7284190106693,0.0,3879.7284190106693
KOFcIP-lc6M,20231013,99,1575,20,4,7,4,7,7,26,3,0,21,12698.412698412698,2539.6825396825398,4444.444444444444,2539.6825396825398,4444.444444444444,4444.444444444444,16507.93650793651,1904.7619047619048,0.0,13333.333333333334
ngzBDjPIj18,20240729,57,1154,13,18,3,7,6,0,5,5,0,0,11265.16464471404,15597.92027729636,2599.653379549394,6065.857885615252,5199.306759098788,0.0,4332.7556325823225,4332.7556325823225,0.0,0.0
knm9ILovWlk,20240510,74,1499,13,16,4,19,6,7,5,1,3,0,8672.448298865911,10673.78252168112,2668.44563042028,12675.11674449633,4002.6684456304206,4669.779853235491,3335.5570380253503,667.11140760507,2001.3342228152103,0.0
psr9UMCbfb4,20240319,84,1729,11,32,1,25,3,4,5,3,0,0,6362.058993637941,18507.80798149219,578.368999421631,14459.224985540775,1735.106998264893,2313.475997686524,2891.844997108155,1735.106998264893,0.0,0.0
Q4hgtJy2zNI,20240127,73,1962,24,19,2,11,3,7,3,4,0,0,12232.415902140672,9683.995922528033,1019.3679918450562,5606.523955147809,1529.051987767584,3567.787971457696,1529.051987767584,2038.7359836901123,0.0,0.0
L3W9fvtTHKs,20240713,41,697,11,10,6,6,4,1,3,0,0,0,15781.922525107604,14347.202295552368,8608.32137733142,8608.32137733142,5738.880918220947,1434.7202295552368,4304.16068866571,0.0,0.0,0.0
HsAgj-mZLYg,20231014,152,2699,30,39,11,28,10,11,14,6,2,1,11115.227862171176,14449.796220822525,4075.583549462764,10374.212671359764,3705.075954057058,4075.583549462764,5187.106335679882,2223.045572434235,741.0151908114116,370.5075954057058
c7VoO1mKZIw,20231015,85,1532,28,12,9,8,12,6,2,2,4,2,18276.762402088774,7832.898172323759,5874.6736292428195,5221.9321148825065,7832.898172323759,3916.4490861618797,1305.4830287206266,1305.4830287206266,2610.9660574412533,1305.4830287206266
n-UkvlrIkug,20240103,20,414,5,8,0,1,3,2,1,0,0,0,12077.294685990339,19323.67149758454,0.0,2415.4589371980674,7246.376811594203,4830.917874396135,2415.4589371980674,0.0,0.0,0.0
d2m7WC5nem4,20240316,29,738,5,12,1,0,2,2,3,3,1,0,6775.067750677507,16260.162601626018,1355.0135501355014,0.0,2710.027100271003,2710.027100271003,4065.0406504065045,4065.0406504065045,1355.0135501355014,0.0
kNgUiYzUlWc,20231106,250,3449,46,53,52,26,21,21,15,4,12,0,13337.199188170483,15366.77297767469,15076.833864888375,7538.416932444187,6088.721368512612,6088.721368512612,4349.086691794723,1159.7564511452595,3479.2693534357786,0.0
EHqq66hs68Y,20231105,70,1506,22,15,8,3,7,3,8,0,1,3,14608.233731739707,9960.1593625498,5312.084993359894,1992.03187250996,4648.074369189907,1992.03187250996,5312.084993359894,0.0,664.0106241699867,1992.03187250996
4iFfFJcCc1Y,20240123,86,1110,21,19,15,3,8,0,10,2,8,0,18918.91891891892,17117.117117117115,13513.513513513515,2702.702702702703,7207.207207207207,0.0,9009.009009009009,1801.8018018018017,7207.207207207207,0.0
CMUIiVuf0q4,20231111,169,3152,39,37,16,11,19,30,10,1,5,1,12373.096446700509,11738.578680203047,5076.1421319796955,3489.8477157360408,6027.918781725888,9517.76649746193,3172.5888324873094,317.25888324873097,1586.2944162436547,317.25888324873097
qLW2CzsF_b8,20231107,118,2959,22,36,11,13,17,5,5,8,1,0,7434.944237918216,12166.272389320717,3717.472118959108,4393.376140588037,5745.184183845894,1689.7600540723217,1689.7600540723217,2703.6160865157144,337.9520108144643,0.0
EZRYRDPIuiY,20231106,88,1534,18,27,7,10,9,12,3,0,1,1,11734.028683181226,17601.043024771836,4563.233376792698,6518.90482398957,5867.014341590613,7822.685788787484,1955.671447196871,0.0,651.8904823989569,651.8904823989569
fw3FYfcR6GE,20240107,23,1007,2,11,0,2,0,3,4,1,0,0,1986.0973187686195,10923.535253227408,0.0,1986.0973187686195,0.0,2979.1459781529297,3972.194637537239,993.0486593843098,0.0,0.0
dzcSrGxrTNc,20231015,92,2030,26,26,6,15,7,5,3,0,2,2,12807.881773399014,12807.881773399014,2955.665024630542,7389.162561576354,3448.2758620689656,2463.054187192118,1477.832512315271,0.0,985.2216748768473,985.2216748768473
hYC4XmIAJ5M,20240126,65,812,19,10,4,5,12,7,4,1,3,0,23399.014778325123,12315.270935960592,4926.108374384236,6157.635467980296,14778.325123152708,8620.689655172413,4926.108374384236,1231.527093596059,3694.581280788177,0.0
i99qdu2QH0w,20231011,115,2176,34,25,15,9,15,8,1,8,0,0,15625.0,11488.970588235296,6893.382352941177,4136.029411764706,6893.382352941177,3676.470588235294,459.55882352941177,3676.470588235294,0.0,0.0
UW7fo9FPdys,20240517,45,1037,7,13,2,8,2,8,2,3,0,0,6750.241080038572,12536.16200578592,1928.6403085824495,7714.561234329798,1928.6403085824495,7714.561234329798,1928.6403085824495,2892.9604628736743,0.0,0.0
w8K0unl_SYY,20240111,53,756,21,13,2,2,9,2,2,2,0,0,27777.777777777777,17195.767195767196,2645.5026455026455,2645.5026455026455,11904.761904761905,2645.5026455026455,2645.5026455026455,2645.5026455026455,0.0,0.0
U8LQIxpXv8M,20231105,70,1445,13,20,4,13,3,2,4,11,0,0,8996.539792387544,13840.83044982699,2768.166089965398,8996.539792387544,2076.1245674740485,1384.083044982699,2768.166089965398,7612.4567474048445,0.0,0.0
62FAnfkm6vU,20231019,64,1519,17,25,5,8,5,2,1,1,0,0,11191.57340355497,16458.196181698488,3291.639236339697,5266.6227781435155,3291.639236339697,1316.6556945358789,658.3278472679394,658.3278472679394,0.0,0.0
zCnUBmIVTh8,20231206,66,1675,21,16,4,11,5,2,5,1,1,0,12537.313432835821,9552.23880597015,2388.0597014925374,6567.164179104478,2985.0746268656717,1194.0298507462687,2985.0746268656717,597.0149253731344,597.0149253731344,0.0
2A5yuft_ep4,20231211,122,2710,33,30,12,14,13,2,9,8,1,0,12177.121771217711,11070.11070110701,4428.044280442804,5166.051660516606,4797.047970479705,738.0073800738007,3321.0332103321034,2952.029520295203,369.00369003690037,0.0
Zfse3uZvHjM,20231112,130,2295,27,27,5,6,15,27,6,4,13,0,11764.70588235294,11764.70588235294,2178.6492374727673,2614.37908496732,6535.9477124183,11764.70588235294,2614.37908496732,1742.9193899782135,5664.488017429194,0.0
gYiEEu4-f0s,20231124,200,4138,43,55,21,19,20,13,9,11,9,0,10391.493475108748,13291.445142580957,5074.915418076365,4591.5901401643305,4833.252779120347,3141.614306428226,2174.9637506041568,2658.2890285161916,2174.9637506041568,0.0
Q5paF8cALsc,20231205,109,1973,20,34,7,17,8,14,9,0,0,0,10136.847440446021,17232.640648758235,3547.8966041561075,8616.320324379118,4054.7389761784084,7095.793208312215,4561.58134820071,0.0,0.0,0.0
qLwNWATuVVw,20231123,145,3172,24,14,28,15,13,17,7,7,20,0,7566.204287515763,4413.619167717528,8827.238335435057,4728.877679697352,4098.360655737705,5359.394703656999,2206.809583858764,2206.809583858764,6305.170239596469,0.0
DJPNkvLvnl0,20240218,47,735,15,16,3,4,6,0,3,0,0,0,20408.16326530612,21768.707482993195,4081.632653061225,5442.176870748299,8163.26530612245,0.0,4081.632653061225,0.0,0.0,0.0
uLdv113Mn9w,20231204,193,3830,40,40,28,33,13,12,12,5,10,0,10443.864229765013,10443.864229765013,7310.704960835509,8616.187989556136,3394.255874673629,3133.159268929504,3133.159268929504,1305.4830287206266,2610.9660574412533,0.0
TPDSbBydLW4,20231023,110,1730,22,33,18,12,9,5,9,0,2,0,12716.763005780347,19075.14450867052,10404.624277456647,6936.416184971098,5202.312138728324,2890.173410404624,5202.312138728324,0.0,1156.0693641618498,0.0
87m6LOCi_Cw,20231028,103,2096,21,27,4,9,11,13,13,3,2,0,10019.083969465648,12881.679389312978,1908.3969465648854,4293.893129770992,5248.091603053435,6202.2900763358775,6202.2900763358775,1431.2977099236641,954.1984732824427,0.0
F-qKjLxYYSw,20231220,74,1784,19,12,6,5,0,20,4,1,7,0,10650.224215246637,6726.457399103139,3363.2286995515697,2802.6905829596412,0.0,11210.762331838565,2242.152466367713,560.5381165919282,3923.7668161434976,0.0
sVmsNN_RN7w,20231221,80,1322,23,12,16,5,10,4,2,3,5,0,17397.88199697428,9077.155824508322,12102.874432677761,3782.1482602118003,7564.296520423601,3025.7186081694404,1512.8593040847202,2269.2889561270804,3782.1482602118003,0.0
q7BrwJ8LREc,20231207,173,3504,38,22,24,18,13,22,8,9,19,0,10844.748858447489,6278.538812785388,6849.315068493151,5136.986301369862,3710.0456621004564,6278.538812785388,2283.10502283105,2568.493150684931,5422.374429223744,0.0
opUDordkmZk,20240207,107,1616,25,16,15,2,9,15,8,5,12,0,15470.29702970297,9900.990099009901,9282.178217821782,1237.6237623762377,5569.306930693069,9282.178217821782,4950.495049504951,3094.0594059405944,7425.742574257425,0.0
iHbEhdnz9qM,20231206,102,1894,27,22,16,7,12,9,6,0,3,0,14255.543822597676,11615.628299894404,8447.729672650474,3695.881731784583,6335.797254487857,4751.847940865892,3167.8986272439283,0.0,1583.9493136219642,0.0
_IRYYHoQS9g,20240215,44,675,12,9,8,2,3,1,3,0,6,0,17777.777777777777,13333.333333333334,11851.85185185185,2962.9629629629626,4444.444444444444,1481.4814814814813,4444.444444444444,0.0,8888.888888888889,0.0
HEFnxGufZhU,20240822,74,829,28,12,9,5,10,6,1,1,2,0,33775.63329312424,14475.271411338963,10856.453558504223,6031.363088057901,12062.726176115802,7237.6357056694815,1206.2726176115802,1206.2726176115802,2412.5452352231605,0.0
xO3OF0C5yjQ,20240719,31,396,11,8,2,1,6,0,1,0,2,0,27777.777777777777,20202.020202020205,5050.505050505051,2525.2525252525256,15151.515151515152,0.0,2525.2525252525256,0.0,5050.505050505051,0.0
LEDlu-3Ujek,20231025,61,1254,14,18,8,6,5,3,4,1,2,0,11164.274322169058,14354.066985645934,6379.585326953748,4784.688995215311,3987.240829346092,2392.3444976076553,3189.792663476874,797.4481658692185,1594.896331738437,0.0
H2EycTjH97I,20240323,139,2634,42,28,7,14,10,15,13,8,2,0,15945.330296127564,10630.220197418374,2657.5550493545934,5315.110098709187,3796.5072133637054,5694.760820045559,4935.459377372817,3037.2057706909645,759.3014426727411,0.0
fcaIVECkzo4,20231120,78,1650,19,17,14,5,4,13,0,0,6,0,11515.151515151514,10303.030303030304,8484.848484848486,3030.3030303030305,2424.242424242424,7878.787878787879,0.0,0.0,3636.3636363636365,0.0
1SDUpFTw7ms,20240310,49,764,19,5,5,2,13,0,3,2,0,0,24869.109947643978,6544.502617801047,6544.502617801047,2617.801047120419,17015.706806282724,0.0,3926.7015706806283,2617.801047120419,0.0,0.0
uZNW781wFXM,20240424,26,1996,5,5,0,1,0,1,6,8,0,0,2505.0100200400802,2505.0100200400802,0.0,501.002004008016,0.0,501.002004008016,3006.012024048096,4008.016032064128,0.0,0.0
m5VzJ9-idQI,20240902,20,855,1,11,1,3,0,0,1,3,0,0,1169.5906432748538,12865.497076023392,1169.5906432748538,3508.7719298245615,0.0,0.0,1169.5906432748538,3508.7719298245615,0.0,0.0
ELHgcce_-f8,20240724,28,765,1,9,0,3,0,8,5,1,1,0,1307.18954248366,11764.70588235294,0.0,3921.5686274509803,0.0,10457.51633986928,6535.9477124183,1307.18954248366,1307.18954248366,0.0
YWM1O-7Xj-o,20231113,119,2711,28,20,16,21,11,14,2,6,1,0,10328.29214312062,7377.351530800443,5901.881224640354,7746.219107340465,4057.543341940244,5164.14607156031,737.7351530800443,2213.2054592401328,368.8675765400221,0.0
Kbl3MtCVMD0,20231116,46,1202,6,10,5,17,1,3,4,0,0,0,4991.680532445924,8319.467554076538,4159.733777038269,14143.094841930117,831.9467554076539,2495.840266222962,3327.7870216306155,0.0,0.0,0.0
eq3B3bvdYl4,20231030,140,2611,33,21,8,12,15,22,6,8,13,2,12638.835695135964,8042.8954423592495,3063.960168517809,4595.940252776714,5744.925315970892,8425.890463423975,2297.970126388357,3063.960168517809,4978.93527384144,765.9900421294523
hW7iR5iBfrQ,20231110,165,3154,49,28,16,9,16,8,23,10,6,0,15535.827520608751,8877.615726062142,5072.92327203551,2853.519340519975,5072.92327203551,2536.461636017755,7292.327203551046,3170.5770450221944,1902.3462270133164,0.0
IlqFJmKgkQ0,20240105,97,2989,14,5,11,6,4,10,13,29,3,2,4683.840749414519,1672.8002676480428,3680.1605888256945,2007.3603211776515,1338.2402141184343,3345.6005352960856,4349.2806958849105,9702.24155235865,1003.6801605888257,669.1201070592172
uVbs-3av77E,20231114,120,2491,34,6,4,13,10,10,19,22,0,2,13649.136892814131,2408.6712163789643,1605.7808109193095,5218.787635487756,4014.452027298274,4014.452027298274,7627.458851866721,8831.794460056202,0.0,802.8904054596547
Qjvi1JD_OsE,20231012,53,1211,24,4,10,3,3,2,4,0,1,2,19818.33195706028,3303.055326176713,8257.638315441784,2477.291494632535,2477.291494632535,1651.5276630883566,3303.055326176713,0.0,825.7638315441783,1651.5276630883566
vc6olTfIb7o,20240317,58,971,22,8,7,0,7,7,5,0,2,0,22657.05458290422,8238.9289392379,7209.062821833162,0.0,7209.062821833162,7209.062821833162,5149.330587023687,0.0,2059.732234809475,0.0
eAmAomEt9qA,20240108,68,1358,20,14,3,7,9,4,6,3,2,0,14727.540500736377,10309.278350515464,2209.1310751104565,5154.639175257732,6627.39322533137,2945.5081001472754,4418.262150220913,2209.1310751104565,1472.7540500736377,0.0
vXflBsxd6as,20240325,70,1649,25,19,4,6,6,4,3,2,1,0,15160.703456640387,11522.134627046697,2425.712553062462,3638.5688295936934,3638.5688295936934,2425.712553062462,1819.2844147968467,1212.856276531231,606.4281382656155,0.0
wZy9nSnDeME,20240414,8,119,3,0,0,0,0,0,0,0,0,5,25210.084033613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42016.80672268908
mHnGNImxolI,20231127,34,676,14,6,6,1,2,0,3,0,2,0,20710.059171597633,8875.739644970414,8875.739644970414,1479.2899408284022,2958.5798816568044,0.0,4437.869822485207,0.0,2958.5798816568044,0.0
keANY7X6oKI,20240517,39,508,14,4,3,1,10,2,0,0,5,0,27559.055118110235,7874.015748031496,5905.511811023622,1968.503937007874,19685.03937007874,3937.007874015748,0.0,0.0,9842.51968503937,0.0
0ty8qaFBK-k,20231030,96,2198,22,8,11,10,11,14,4,7,8,1,10009.099181073703,3639.6724294813466,5004.549590536852,4549.590536851683,5004.549590536852,6369.426751592357,1819.8362147406733,3184.7133757961783,3639.6724294813466,454.9590536851683
9uLG_9kDAQs,20231015,35,874,14,4,6,2,4,0,1,4,0,0,16018.306636155607,4576.659038901602,6864.988558352402,2288.329519450801,4576.659038901602,0.0,1144.1647597254005,4576.659038901602,0.0,0.0
1jZDRjR7zck,20231103,52,1140,17,2,10,4,1,1,11,6,0,0,14912.280701754386,1754.3859649122808,8771.929824561403,3508.7719298245615,877.1929824561404,877.1929824561404,9649.122807017544,5263.157894736842,0.0,0.0
QSolxH97vhE,20231112,31,871,12,5,2,5,2,0,5,0,0,0,13777.267508610792,5740.52812858783,2296.211251435132,5740.52812858783,2296.211251435132,0.0,5740.52812858783,0.0,0.0,0.0
QHw-qHongT0,20240426,10,692,2,0,1,1,0,2,0,4,0,0,2890.173410404624,0.0,1445.086705202312,1445.086705202312,0.0,2890.173410404624,0.0,5780.346820809248,0.0,0.0
eZziwjKVn1E,20240208,11,911,0,1,0,0,0,1,6,3,0,0,0.0,1097.6948408342482,0.0,0.0,0.0,1097.6948408342482,6586.169045005488,3293.084522502744,0.0,0.0
oBXYkljqmKk,20240424,27,1135,5,5,2,1,0,8,4,2,0,0,4405.286343612335,4405.286343612335,1762.114537444934,881.057268722467,0.0,7048.458149779736,3524.229074889868,1762.114537444934,0.0,0.0
Iuqh5sCASyE,20240113,24,665,14,2,2,1,1,0,4,0,0,0,21052.631578947367,3007.5187969924814,3007.5187969924814,1503.7593984962407,1503.7593984962407,0.0,6015.037593984963,0.0,0.0,0.0
wuKAvpcUPDQ,20231121,218,5243,73,34,21,27,24,3,15,11,10,0,13923.326339881747,6484.836925424375,4005.340453938585,5149.723440778181,4577.531947358383,572.1914934197979,2860.957467098989,2098.035475872592,1907.3049780659928,0.0
OKjW2Ahd1fo,20240906,37,678,20,1,2,2,7,1,3,1,0,0,29498.525073746314,1474.9262536873157,2949.8525073746314,2949.8525073746314,10324.48377581121,1474.9262536873157,4424.778761061947,1474.9262536873157,0.0,0.0
hh1ehe3GjTw,20231011,167,3601,58,11,22,16,14,11,13,7,9,6,16106.637045265205,3054.7070258261597,6109.414051652319,4443.210219383504,3887.8089419605662,3054.7070258261597,3610.1083032490974,1943.9044709802831,2499.305748403221,1666.2038322688143
PdUFGWWh6Uw,20240209,9,981,5,0,1,0,0,2,1,0,0,0,5096.839959225281,0.0,1019.3679918450562,0.0,0.0,2038.7359836901123,1019.3679918450562,0.0,0.0,0.0
Uxmbq3ouoE8,20231119,38,990,12,14,0,2,5,2,3,0,0,0,12121.212121212122,14141.414141414143,0.0,2020.20202020202,5050.505050505051,2020.20202020202,3030.3030303030305,0.0,0.0,0.0
LAJNbrGeiYI,20240728,39,756,17,0,0,0,8,3,3,8,0,0,22486.772486772486,0.0,0.0,0.0,10582.010582010582,3968.253968253968,3968.253968253968,10582.010582010582,0.0,0.0
I8ZQHGcPYh8,20231206,99,1439,17,11,11,10,7,16,7,2,18,0,11813.7595552467,7644.197359277276,7644.197359277276,6949.270326615705,4864.489228630994,11118.832522585128,4864.489228630994,1389.854065323141,12508.68658790827,0.0
ofY1__7U4EE,20231025,73,1995,30,3,6,6,5,12,4,5,1,1,15037.593984962405,1503.7593984962407,3007.5187969924814,3007.5187969924814,2506.265664160401,6015.037593984963,2005.0125313283208,2506.265664160401,501.2531328320802,501.2531328320802
Ug1S32X1BZQ,20240528,96,2361,30,11,6,14,16,11,8,0,0,0,12706.480304955527,4659.042778483694,2541.2960609911056,5929.690808979246,6776.789495976281,4659.042778483694,3388.3947479881404,0.0,0.0,0.0
WUH4pgLAkuQ,20240812,36,694,7,3,6,2,5,3,1,2,6,1,10086.455331412104,4322.766570605188,8645.533141210375,2881.844380403458,7204.610951008645,4322.766570605188,1440.922190201729,2881.844380403458,8645.533141210375,1440.922190201729
kAZ5kg4c-l0,20240526,21,344,5,2,6,1,2,0,4,0,1,0,14534.883720930233,5813.953488372093,17441.86046511628,2906.9767441860463,5813.953488372093,0.0,11627.906976744185,0.0,2906.9767441860463,0.0
