file_name,video_id,publish_date,total_word_count,Lemma_genocide,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
gaza truce may be extended as more hostages freed  bbc news_treetagger_output.txt,e359bQMKPa0,20231126,1024,0,7,7,8,1,8,0,0,1,1,2,0,4,8,0,3,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza under siege as israeli forces mass on border - bbc news_treetagger_output.txt,Wyn7PmwXJxY,20231012,1194,0,19,17,9,4,0,1,0,0,1,0,3,1,3,4,0,0,0,2,0,2,1,2,0,1,1,0,0,0,2,4,0,0,3,2,1,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,4,2,0,0,1,0,0,0,0,0,0,0,0
"gaza university protests ‘there is no right to cause chaos’, says us president  bbc news_treetagger_output.txt",C5JHpjWduRo,20240502,1505,0,1,3,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza us faces criticism after blocking un call for ceasefire - bbc news_treetagger_output.txt,bZJXMnX0aKE,20231209,2213,2,22,26,12,6,2,0,2,5,3,3,3,8,9,5,13,1,1,0,3,0,0,4,0,6,0,0,1,0,1,2,1,0,6,1,0,1,0,0,1,2,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0
"gaza war 150,000 people flee khan younis, un says  bbc news_treetagger_output.txt",N3CqCi55XBE,20240724,445,0,4,4,5,5,1,0,0,1,0,0,0,1,2,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
gaza why is rafah crossing so important bbc news_treetagger_output.txt,5Fdxlf4mTaA,20140726,296,0,3,2,3,5,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaza witnesses report israeli tanks in heart of rafah  bbc news_treetagger_output.txt,Q6UV9hVlvHA,20240528,779,0,2,2,1,1,1,0,0,1,5,1,2,1,12,2,1,6,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
gaza-israel ceasefire scepticism on jerusalem streets - bbc news_treetagger_output.txt,BG8Y7-fKVoE,20140827,204,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gazans living alongside rotting rubbish and rodents  bbc news_treetagger_output.txt,bPtYRUsI20c,20240619,323,0,2,4,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gazans surviving off animal feed and rice as food dwindles  bbc news_treetagger_output.txt,yjz3rCj9Jv8,20240210,507,0,3,10,3,2,1,0,0,9,1,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
gazans to receive medical treatment in united arab emirates  bbc news_treetagger_output.txt,vBNXPGxjhr8,20240730,384,0,3,7,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gazans watch the skies to spot planes dropping us aid  bbc news_treetagger_output.txt,iy3FwML9-uk,20240330,949,0,13,12,1,4,0,0,0,12,6,1,0,0,3,1,2,0,1,0,0,3,0,0,1,2,0,0,0,0,1,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0
general strike in israel begins  bbc news_treetagger_output.txt,JTMpPOb7-cE,20240902,1163,0,13,5,10,1,10,0,0,0,1,0,0,4,2,0,1,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold prices jump since start of israel-gaza war – bbc news_treetagger_output.txt,ZK-QAupOZqQ,20231031,616,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas & israel reach long-term gaza ceasefire - bbc news_treetagger_output.txt,MOHLaf3qitE,20140826,693,0,6,13,2,1,0,0,0,1,0,3,1,3,6,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hamas accepts gaza ceasefire plan as israel continues attacks on rafah  bbc news_treetagger_output.txt,lfSy4rJcpEQ,20240506,968,0,13,5,6,5,4,0,0,1,1,1,0,1,3,3,7,9,1,0,0,1,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas accepts terms of gaza ceasefire deal as israel readies rafah operation  bbc news_treetagger_output.txt,o6NtiY0Zg7U,20240506,1926,0,21,12,25,1,10,0,0,1,9,2,0,3,20,1,10,11,4,0,0,5,1,0,0,4,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hamas attack on israel is like 15 911s, us president joe biden says - bbc news_treetagger_output.txt",6H8I-YGElbA,20231018,2207,1,27,8,5,2,3,0,0,2,2,1,3,6,4,3,0,0,0,1,2,2,2,2,0,2,0,7,0,0,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,3,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
hamas fires rockets at southern israeli city of ashkelon – bbc news_treetagger_output.txt,LkvepYp9xrI,20231010,1736,0,16,15,17,1,0,0,0,1,4,0,4,2,12,2,0,0,2,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hamas leader khaled meshaal exclusive interview - bbc news_treetagger_output.txt,6VddeufIB7M,20140724,483,0,4,13,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"hamas military chief was killed in july strike, israel says  bbc news_treetagger_output.txt",9b41hfuhuQo,20240801,1646,0,19,10,16,3,0,2,0,1,13,1,1,3,5,0,2,0,0,0,1,3,4,12,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
hamas names yahya sinwar as new leader  bbc news_treetagger_output.txt,WEEg2HWdzEg,20240807,512,0,8,4,11,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas releases video showing three women held hostage in gaza - bbc news_treetagger_output.txt,zl2Tvyl9bXs,20231030,2020,0,4,2,11,4,16,0,0,0,2,0,1,2,5,0,3,0,7,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas says 20,000 dead in gaza as un resolution offers more aid  bbc news_treetagger_output.txt",Du2nQMELk-s,20231222,1066,0,9,14,6,4,0,0,0,5,0,0,0,0,3,4,4,1,0,2,0,0,1,3,0,0,0,2,0,0,0,1,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
hamas says 70 people killed in israeli air strike on camp - bbc news_treetagger_output.txt,JO5Fdf_XDoU,20231225,1890,0,7,30,6,8,3,0,0,15,1,1,1,3,3,10,4,1,1,2,5,0,0,5,0,0,0,1,0,0,5,2,0,0,5,0,0,4,5,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0
hamas says 71 killed in israeli strike on gaza humanitarian zone  bbc news_treetagger_output.txt,muzjQLz8SjI,20240713,1711,0,7,9,19,6,0,0,0,0,10,2,0,0,12,0,0,1,0,6,2,0,2,12,0,2,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
hamas says it is seeking to extend truce with israel  bbc news_treetagger_output.txt,yoH5rbDlDOk,20231127,1446,0,4,14,14,2,15,0,0,6,0,3,4,3,7,0,4,0,2,3,1,1,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas says its deputy leader saleh al-arouri killed in blast in lebanon - bbc news_treetagger_output.txt,uilOtoa77Qg,20240102,737,0,9,2,11,2,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,6,7,7,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
hamas seeks 'complete halt' to war in gaza proposal response  bbc news_treetagger_output.txt,ZVSPXWE56h0,20240612,756,0,3,6,12,1,3,0,0,0,1,0,0,0,10,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hamas shooting survivor reveals details of massacre - bbc news_treetagger_output.txt,13OSvBE4jLI,20231013,507,0,2,2,4,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas training for raid on israel revealed  bbc news_treetagger_output.txt,eVfMkKltBrk,20231127,577,0,10,3,9,1,1,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hamas-run health ministry says death toll in gaza has passed 10,000 - bbc news_treetagger_output.txt",LzEYhDbXNJ0,20231106,2068,0,12,37,9,4,7,0,0,4,3,0,1,1,13,14,4,0,1,4,2,2,1,4,0,3,0,0,0,0,0,0,0,0,2,2,0,2,1,0,2,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0,1,8,6,1,0,0,7,0,0,0,0,0,0,0,0
"hamas-run health ministry says more than 10,300 killed in gaza - bbc news - bbc news_treetagger_output.txt",xYdX5v7WCtQ,20231107,2387,0,30,33,15,3,1,0,0,1,3,2,0,7,10,1,1,0,1,1,2,4,1,8,0,10,2,0,1,0,1,3,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"hamas-run health ministry says more than 25,000 killed in israel offensive on gaza  bbc news_treetagger_output.txt",l_tZ5gFKLSg,20240123,1008,0,0,6,0,5,0,0,2,2,1,0,0,0,2,1,0,0,0,20,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
have air strikes on yemen reduced houthi attacks  bbc news_treetagger_output.txt,liDAI7pmTzg,20240206,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hezbollah leader calls device attacks ‘a declaration of war’  bbc news_treetagger_output.txt,nzeRnUHmPwM,20240919,1231,0,6,1,0,4,0,0,0,0,1,4,0,0,6,0,0,0,2,0,0,3,0,1,6,1,9,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hezbollah says israeli strike killed senior commander in lebanon  bbc news_treetagger_output.txt,-LzTW9al-Ko,20240704,902,0,8,9,9,8,2,0,0,0,3,1,0,0,5,0,3,0,0,0,0,1,1,3,7,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hopes grow of deal to free hostages in gaza - bbc news_treetagger_output.txt,uWgWov0Lh7k,20231119,748,0,12,6,7,2,3,0,0,1,2,4,0,1,5,1,0,0,0,5,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"houthi missile attack on cargo ship leaves three dead, us military says   bbc news_treetagger_output.txt",N-0PtTIGJWs,20240307,535,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
how children in both israel and gaza experienced the conflict - bbc news_treetagger_output.txt,-cOxmVxOYXA,20210522,648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how did israeli intelligence fail to stop hamas's major attack from gaza - bbc news_treetagger_output.txt,Dd8nJBAf2WU,20231010,373,0,4,1,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how the hamas attack on the supernova festival in israel unfolded - bbc news_treetagger_output.txt,7sHxRcebDzM,20231009,569,0,3,6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huge protests in israel as public demand deal to release hostages  bbc news_treetagger_output.txt,_vNwgBjcRxQ,20240901,592,0,8,4,7,2,10,0,0,0,0,0,0,0,4,0,1,2,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
hundreds dead in airstrike israel denies it attacked gaza hospital - bbc news_treetagger_output.txt,TTgMa34Kh9o,20231017,962,0,19,10,4,3,0,0,0,0,1,4,0,5,4,0,0,0,0,10,1,1,4,2,0,3,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
hundreds of hezbollah members reportedly injured by exploding pagers  bbc news_treetagger_output.txt,pNEb-dY3tRY,20240917,1270,0,14,2,3,6,0,3,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hunrdeds of gaza water sites damaged or destroyed_treetagger_output.txt,,,172,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ignore israeli evacuation order, hamas tells citizens as they flee - bbc news_treetagger_output.txt",zBmcrv-Qj94,20231013,739,0,12,14,6,3,1,1,0,1,1,0,0,1,13,1,0,0,0,0,1,1,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
images emerge of palestinian captives stripped and bound in gaza  bbc news_treetagger_output.txt,mvUClDPFsGA,20231207,639,0,11,11,1,3,0,0,1,0,1,1,0,4,4,3,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
inside a gaza hospital during israeli ground offensive - bbc news_treetagger_output.txt,u-Qb4_sCx38,20140718,373,0,2,4,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
international concern over middle east escalation after hamas leader killing  bbc news_treetagger_output.txt,sxTfinBY2Ac,20240802,353,0,2,1,5,1,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
international court orders israel to halt offensive in rafah  bbc news_treetagger_output.txt,9ZpLaspIpzs,20240524,711,2,13,7,0,4,2,0,0,1,4,1,0,1,2,1,0,8,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
iran denies involvement in drone strike that killed three us troops  bbc news_treetagger_output.txt,GOd-BziHYMI,20240129,385,0,1,4,0,2,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iran sanctions us and uk extend measures against tehran  bbc news_treetagger_output.txt,oeO-osUXe5A,20240418,1503,0,10,0,2,4,0,11,0,0,1,0,5,0,5,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0
iran vows revenge after hamas leader assassinated in tehran  bbc news_treetagger_output.txt,r3x_jLo1jCI,20240805,511,0,7,2,5,1,0,6,0,0,3,0,0,0,4,0,0,0,1,0,0,1,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel accused of deadly strike on iranian consulate in syria  bbc news_treetagger_output.txt,W7NzKL4dWbc,20240401,1461,0,15,4,5,9,0,14,0,0,1,0,5,2,7,0,0,0,0,0,0,0,2,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel accused of possible war crime over killing of boy in west bank  bbc news_treetagger_output.txt,a5uJHeO09u4,20240502,738,0,0,1,1,2,0,0,0,0,5,1,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel accused of shooting dead american protester in west bank   bbc news_treetagger_output.txt,jchC5YYXtNA,20240906,588,0,6,0,0,1,0,1,0,0,2,1,0,3,4,0,0,0,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel accused of targeted killing of civilians in west bank bbc news_treetagger_output.txt,neNVV_9R-e8,20240117,505,0,3,2,3,1,0,0,0,0,0,1,0,2,10,0,0,0,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel action in gaza 'could be war crimes' says un's navi pillay - bbc news_treetagger_output.txt,F52yPm83bXU,20140723,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel agrees ceasefire with hamas in gaza after hundreds of deaths - bbc news_treetagger_output.txt,rbnLlBnkj5U,20210520,274,0,3,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel agrees pauses in gaza fighting to allow polio vaccination of children  bbc news_treetagger_output.txt,yvgWbAuRYa0,20240829,315,0,2,5,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel agrees to daily four-hour military pauses in northern gaza, white house says - bbc news_treetagger_output.txt",_BMAkffp2CA,20231109,717,0,3,5,1,0,3,0,0,5,4,3,1,1,3,3,2,0,2,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel allies urge 'restraint' instead of reaction after iran drone attack  bbc news_treetagger_output.txt,ESjBr9JAgRc,20240415,1851,0,28,1,1,7,1,43,0,0,2,0,0,0,9,0,0,0,1,0,1,1,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
israel and hamas claim victory after ceasefire - bbc news_treetagger_output.txt,hZAGCkfry6k,20210521,489,0,4,2,3,1,0,0,0,0,0,0,2,4,3,1,7,0,3,0,0,1,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel and hamas reach deal on aid to gaza  bbc news_treetagger_output.txt,uE8k03LLg5k,20240117,784,0,1,9,3,1,8,0,0,6,0,0,0,2,3,2,2,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
israel and hezbollah attacks prompts us concern  bbc news_treetagger_output.txt,og_zx_SXnGc,20240622,585,0,13,4,2,8,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel and hezbollah exchange heavy fire in major escalation  bbc news_treetagger_output.txt,MA1EF-iL4ZY,20240826,1409,0,25,2,5,5,0,0,1,0,1,0,0,0,4,0,3,0,6,0,0,2,4,1,15,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel and hezbollah golan heights rocket attack devastates druze community  bbc news_treetagger_output.txt,MuEkN5-oi60,20240729,729,0,3,1,0,4,0,0,0,0,1,0,1,0,3,0,0,0,2,0,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
