file_name,video_id,publish_date,total_word_count,Lemma_genocide,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
hear what a retired us colonel thinks hamas will do during truce_treetagger_output.txt,y5VpAKb0t1E,20231124,1369,0,5,6,17,2,2,0,0,0,3,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hear what bernie sanders thinks about israel's response to hamas attack_treetagger_output.txt,GFYRmADgT1Q,20231105,1779,2,20,2,12,0,0,0,1,1,3,2,1,5,1,5,0,0,2,0,6,0,2,1,0,3,0,2,0,0,0,3,3,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hear what college students think about biden amid israel-hamas war_treetagger_output.txt,0pD3Ww6P8jc,20231121,1589,2,7,1,6,3,0,0,1,0,0,0,0,2,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hear what families of hamas' remaining hostages said about palestinian civilian deaths_treetagger_output.txt,GXU2TMpuluA,20231129,2204,0,3,4,13,0,12,0,0,0,1,1,0,1,4,2,0,0,1,0,4,0,0,4,0,2,0,1,0,0,1,2,3,0,0,0,0,0,0,0,9,11,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
hear what queen rania of jordan said about hamas and the 'root cause' of the conflict_treetagger_output.txt,ctAqSH8rOWE,20231106,571,0,7,6,5,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
hear what the israeli ambassador to the us says about plans for gaza after war_treetagger_output.txt,gTgMZmSdkHY,20231015,910,0,6,8,17,11,5,0,0,0,1,3,1,1,4,1,0,0,0,0,0,1,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hear what un official told amanpour about the reality in gaza_treetagger_output.txt,mQopuWAIons,20231103,1524,0,0,25,7,3,0,0,0,0,1,1,1,1,3,4,0,0,0,0,2,1,0,3,0,2,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
hear what vp harris says she told israel's netanyahu_treetagger_output.txt,D7eNeon9vKU,20240725,1609,0,12,9,4,7,4,2,0,0,1,2,0,3,2,2,3,0,4,0,1,3,0,0,0,1,0,1,0,0,0,1,8,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hear woman’s account of her capture by hamas and escape_treetagger_output.txt,dAUW_XftETg,20231024,1913,0,1,3,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
her daughter was killed by hamas on october 7th_treetagger_output.txt,,,1273,0,3,2,6,3,6,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horrifying video shows the moments at the site of israel music festival_treetagger_output.txt,0upJacn86cA,20231014,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hostilities escalate between israel and hezbollah_treetagger_output.txt,nbk4KgOaRic,20240305,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
house intel chair on why he thinks hamas released american hostages_treetagger_output.txt,KjA4Xz4bRU0,20231022,1589,0,14,9,15,0,12,2,0,6,0,4,2,2,2,2,0,0,0,1,0,0,1,0,0,2,0,7,0,0,0,2,2,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
house minority leader weighs in on funding for israel_treetagger_output.txt,QWIU3wf7bmI,20231101,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how hamas is attempting to control the narrative_treetagger_output.txt,JCwNGCpjfrs,20231103,504,0,6,1,12,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how hamas surpise attack on israel unfolded_treetagger_output.txt,hH8eMkO1CpA,20231009,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
how hamas trapped civilians at music festival_treetagger_output.txt,sScDHHNaHjI,20231014,1173,0,2,6,7,0,0,3,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how hamas won and kept control in gaza_treetagger_output.txt,xTHV_9KHs8Q,20231010,1492,0,35,20,27,0,2,9,0,0,4,2,1,6,2,1,0,0,1,0,0,0,3,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
how israel is responding to hamas attacks with ‘siege’ on gaza_treetagger_output.txt,XCr6NkCZK9A,20231010,374,0,4,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
humanitarian worker describes why it's 'impossible' to evacuate northern gaza_treetagger_output.txt,lGXgCyZvBzo,20231022,1134,0,4,15,1,0,0,0,1,11,1,3,3,3,1,8,0,0,1,5,0,1,0,0,0,5,0,0,0,0,4,0,3,0,4,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0
hundreds believed dead in gaza hospital blast_treetagger_output.txt,2ik5X1pVQYg,20231018,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
idf on alert amid reports of looming iranian attack against israel_treetagger_output.txt,LImFfgTRKnA,20240811,1713,0,12,0,6,3,1,15,0,0,7,0,2,0,5,0,0,0,3,0,0,0,7,1,6,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
idf says video shows hamas militant outside hospital with rpg launcher_treetagger_output.txt,TCqvBYBqC2Q,20231113,495,0,0,1,8,0,1,1,0,0,1,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
idf shows off alleged hamas tunnels and weapons factories_treetagger_output.txt,Rx7IARoX9Fg,20240109,754,0,2,16,8,7,0,0,0,0,9,0,0,1,10,1,0,0,0,0,2,0,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
idf spokesman says military working with officials to evacuate remaining hospital patients_treetagger_output.txt,p1S3BsnflMs,20231112,1800,0,3,7,16,2,6,0,0,0,12,3,0,0,5,3,0,0,0,17,1,0,0,3,0,8,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
idf spokesperson shares how hostages were found_treetagger_output.txt,99J4g9bwZAY,20240901,1649,0,8,3,11,0,18,0,0,0,0,0,0,1,6,0,1,0,1,0,0,1,0,3,0,1,0,3,3,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
idf spokesperson ‘we’ll do what’s needed’ to stop attacks_treetagger_output.txt,XkAVyXHFHEQ,20231010,1245,0,16,8,13,6,3,1,0,0,1,0,0,0,5,0,0,0,2,0,3,2,3,2,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
idf takes cnn to tunnel shaft near gaza hospital_treetagger_output.txt,,,1439,0,5,9,15,1,7,0,0,0,3,0,2,0,2,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"in rare announcement, us says guided missile sub has arrived in middle east_treetagger_output.txt",WYOrk2tpKaQ,20231106,1222,0,12,18,10,5,0,4,0,0,3,2,0,0,4,0,0,0,1,0,2,1,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
inside the network of hamas tunnels under gaza_treetagger_output.txt,ndqjS_QYtU0,20231026,446,0,0,2,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
intense bombardment on gaza city picks up during on-air segment_treetagger_output.txt,,,1395,0,3,16,7,2,4,0,0,0,0,3,4,3,4,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
iran accuses israel of killing top commander in airstrike_treetagger_output.txt,UX-_To2fh50,20240401,1407,0,22,2,0,3,0,10,0,0,5,0,3,0,6,0,0,0,3,0,0,3,3,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
iran deploys naval destroyer to red sea_treetagger_output.txt,vta0CkM8xW8,20240102,1177,0,1,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel and hamas on brink of hostage deal_treetagger_output.txt,Cf6inrhxXGc,20231121,1519,0,8,5,7,4,18,0,0,0,1,0,0,3,4,0,0,0,6,0,5,2,1,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,2,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel conducts west bank raids amidst conflict with hamas_treetagger_output.txt,vtF_tHyPjdo,20231020,511,0,4,0,2,2,0,0,0,0,5,7,0,3,9,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel defense force general recounts what he saw after hamas attack_treetagger_output.txt,bYxGjMCTFdE,20231011,1531,0,6,12,15,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,1,3,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,1,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0
israel expands ground operations to all of gaza as fears of wider conflict grow_treetagger_output.txt,LGYbyvZdLVw,20231204,906,0,7,7,3,2,0,6,0,0,3,1,2,0,3,0,0,0,0,0,0,0,4,1,5,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel forms emergency war cabinet_treetagger_output.txt,FD28jY6vkhs,20231011,999,0,7,6,2,7,1,0,0,0,0,2,3,0,2,0,0,0,5,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
israel hostage release deal delayed until friday_treetagger_output.txt,h70bJk13-KE,20231123,1239,0,2,4,11,0,11,0,0,0,0,0,0,2,7,1,0,0,0,0,6,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel launches large-scale west bank raid_treetagger_output.txt,ErHNtXvopWw,20240828,1396,0,4,8,7,3,0,2,0,0,11,2,0,4,23,0,1,0,0,0,0,3,1,4,0,1,1,3,4,0,0,0,0,0,0,0,1,3,5,0,0,1,3,0,3,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0
israel rescues 52-year-old hostage held by hamas in gaza in ‘complex operation’_treetagger_output.txt,OmnQ8h7aVyE,20240827,1730,0,6,12,5,1,19,0,0,0,11,1,0,1,24,1,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel resumes combat operations against hamas_treetagger_output.txt,xNMsk3a5USo,20231201,1533,0,21,18,12,2,5,0,0,6,2,1,3,0,2,4,0,0,2,0,3,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
israel targets hezbollah chief in beirut strike_treetagger_output.txt,m-HUwFLX6bo,20240730,1801,0,14,2,1,1,0,0,0,0,4,0,2,0,9,0,0,0,1,0,4,2,8,6,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0
israel warns 1_treetagger_output.txt,,,1470,0,8,26,15,1,2,0,0,0,1,0,2,1,4,3,0,0,0,0,0,0,2,1,0,1,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0
"israel warns of possible ‘all-out war’ after hezbollah publishes video of military, civilian sites_treetagger_output.txt",n_LixBP0vXE,20240619,1411,0,9,1,1,1,1,1,0,0,3,0,4,1,11,1,1,0,9,0,0,5,0,0,13,0,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel's president hamas' 'passive-aggressive' approach is an attempt to drive israel 'crazy'_treetagger_output.txt,EBoxkeoi6IQ,20231126,1581,0,12,7,14,8,9,1,0,1,2,3,3,2,5,6,0,0,0,3,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel's supreme court strikes down controversial change to judiciary_treetagger_output.txt,tJe-YtQigkA,20240101,880,0,5,1,6,12,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli defense minister warns of 'a long war'_treetagger_output.txt,s5H3HFGlGcg,20231016,1281,0,16,19,4,5,2,0,0,2,4,0,0,1,6,4,0,0,1,0,0,8,0,0,0,2,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
israeli father describes wife and daughters being taken by hamas as 'hell'_treetagger_output.txt,0oM8p96ZFNg,20231017,1372,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli forces capture two hostages as strikes kill dozens of palestinians_treetagger_output.txt,4cb4puEKc1c,20240212,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
israeli forces prepare for potential ground operation_treetagger_output.txt,E4gzxOO-yQQ,20231011,522,0,6,6,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
israeli journalist says netanyahu is israel’s worst prime minister_treetagger_output.txt,m9pFYovnPcs,20240405,890,0,8,4,0,6,1,0,0,2,4,0,0,0,4,4,1,0,13,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
israeli man sees his home for first time since hamas killed his family_treetagger_output.txt,tmJf7cFKxik,20231024,774,0,3,4,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israeli military accidentally shoots and kills 3 israelis held hostage in gaza_treetagger_output.txt,t_TG4x1SplA,20231215,1318,0,8,6,8,3,14,0,1,0,6,1,1,1,17,0,0,0,0,0,1,1,1,5,0,3,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0
israeli military analyst the legitimization window is closing quickly the longer israel waits_treetagger_output.txt,qdqqtQV5cMA,20231023,1500,0,4,8,8,2,1,0,0,2,2,0,0,3,4,3,0,0,8,0,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
israeli military captures palestinian side of rafah crossing_treetagger_output.txt,SibQrYYWyiA,20240507,769,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli military on high alert for potential imminent attack by iran_treetagger_output.txt,HfeTzGlFL6c,20240812,1725,0,8,3,4,3,0,12,0,0,3,0,0,0,4,0,1,0,0,0,0,2,16,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli military searches for hamas leader after surrounding gaza home_treetagger_output.txt,ggKyOAypMdc,20231208,528,0,6,3,9,1,0,0,0,0,1,1,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli military shells southern lebanon in response to explosion at security fence_treetagger_output.txt,WA_LUFCj5LQ,20231013,1293,0,10,8,0,2,0,1,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli minister benny gantz resigns from netanyahu's war cabinet_treetagger_output.txt,Ur7pc-OqXXM,20240609,1575,0,12,9,5,7,7,0,0,0,3,0,0,2,8,0,0,0,9,0,3,8,0,0,1,1,1,0,0,0,0,1,4,0,0,0,0,1,2,0,0,3,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israeli mother of missing son sends message to hamas_treetagger_output.txt,J5tFbJRdZAw,20231009,437,0,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israeli parents describe how they found out their son was kidnapped by hamas_treetagger_output.txt,9Pra0XtrEPA,20231021,1311,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"israeli settlers attack west bank village, drawing condemnation from top officials_treetagger_output.txt",YZESvtqhfqs,20240816,1481,0,13,6,3,0,1,5,0,0,1,0,1,2,12,2,0,0,0,0,0,6,3,1,4,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
israeli soldier records himself blowing up a mosque_treetagger_output.txt,1D3uQbiE8No,20240216,833,0,4,6,0,6,3,0,0,0,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0
israeli spokesperson reveals what's needed to extend israel-hamas truce_treetagger_output.txt,8ucI0Zl1mpk,20231127,1524,0,6,9,17,1,12,0,0,0,3,0,0,0,13,1,0,0,0,0,8,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israeli teen opens up about choosing jail over military service_treetagger_output.txt,fhzEDGmWJV4,20240402,1430,0,6,9,1,15,1,0,0,8,9,0,0,2,9,0,1,0,0,7,2,1,1,3,1,3,1,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"israeli troops have carried out local raids in gaza, idf says_treetagger_output.txt",3PntaOSdyto,20231013,1575,0,7,13,7,0,10,0,0,0,6,0,3,0,8,2,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
israeli troops kill 8-year-old boy during raid of west bank refugee camp_treetagger_output.txt,SkEwZOBeU3w,20231130,1005,0,4,5,1,3,0,0,0,0,2,2,2,6,10,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israeli whistleblowers detail abuse of palestinians in shadowy detention center_treetagger_output.txt,Rh83jIwZjyY,20240510,882,0,3,4,4,1,1,0,0,0,6,4,2,4,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel’s cabinet votes to approve hostage release deal_treetagger_output.txt,eJfzS5OzHxA,20231122,604,0,1,1,1,1,4,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
