file_name,video_id,publish_date,total_word_count,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
israel says will send delegation for gaza ceasefire negotiations_treetagger_output.txt,h_r7JCpshl0,20240704,812,7,0,10,3,0,0,0,0,0,0,1,0,8,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel says yemen’s houthis seize ship in red sea, no israelis on board_treetagger_output.txt",MR-0PY_TovA,20231119,1977,15,6,2,1,0,16,1,1,2,0,3,4,5,0,1,0,2,0,0,6,5,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel says ‘dozens’ killed at gaza’s al-shifa hospital_treetagger_output.txt,28iWQio7sq8,20240320,551,8,3,3,1,0,0,0,0,3,2,3,0,8,0,2,1,0,5,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel seeks to cause ‘civil disorder’ in rafah city aje correspondent_treetagger_output.txt,iTUwXIRQ5Uc,20240211,884,1,4,0,2,0,0,0,0,5,2,0,0,5,1,0,7,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel seizes key gaza border crossing as it launches assault on rafah_treetagger_output.txt,baovExEMYAw,20240507,389,6,5,1,3,0,0,0,2,3,1,0,0,4,0,1,5,2,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"israel should end war soon, but hamas must leave gaza ex-israeli minister_treetagger_output.txt",vnyq5zT1SSU,20240509,1331,6,15,15,5,2,0,0,1,1,0,1,4,4,1,1,5,4,0,0,2,1,0,0,0,1,2,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
israel should face war crimes probe over journalist death in lebanon ngos_treetagger_output.txt,Jvuhuh0v-8A,20231207,433,3,0,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel steps up air raids on gaza ahead of expected ground invasion_treetagger_output.txt,czOAIei15V4,20231016,1174,2,23,0,3,0,0,0,4,0,0,0,1,2,1,0,1,0,0,3,0,1,2,0,0,0,0,0,0,2,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"israel steps up attacks on residential areas of central, northern gaza_treetagger_output.txt",8bIuKfirO2s,20240627,824,0,8,0,0,0,0,0,8,4,1,0,0,7,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel still wants to show its ‘military might’ political analyst_treetagger_output.txt,5PKY1Hi9c1w,20231129,651,4,1,4,2,4,0,0,0,4,0,1,2,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
israel strike that killed 106 people in gaza ‘apparent war crime’ probe_treetagger_output.txt,ijLG_EYFNnI,20240404,854,6,8,0,4,0,0,0,5,10,0,0,3,9,2,0,3,0,0,3,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"israel strikes a displacement camp in rafah, killing at least 35 palestinians_treetagger_output.txt",n4si2ZbcJlM,20240527,413,3,0,2,0,0,0,1,0,1,3,0,1,4,1,0,2,0,2,1,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel strikes assad al-saftawi school in gaza city_treetagger_output.txt,Mr_ZqdmQS9g,20231204,944,7,14,2,0,0,0,0,0,2,1,0,0,6,2,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
israel strikes central & southern gaza at least 40 palestinians killed in attacks_treetagger_output.txt,93KSg04W898,20240107,1002,1,10,3,3,0,0,0,0,6,0,0,0,8,0,0,4,0,3,2,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel strikes medical facilities  nasser hospital targeted as bombardment continues_treetagger_output.txt,pjlL7CF4r-w,20240126,239,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel strikes rafah, says two captives freed_treetagger_output.txt",dfI9WbvS4PI,20240212,1517,5,6,0,1,3,0,0,0,9,0,0,0,10,0,0,14,2,3,1,3,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel strikes southern and central gaza israeli snipers shot at civilians near nasser hospital_treetagger_output.txt,DVNsbCiiEuM,20240208,269,0,2,0,2,0,0,0,0,0,1,0,2,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel strikes southern gaza, six members of one family killed in al maghazi camp_treetagger_output.txt",ePrzMmcNdYU,20240827,352,1,3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel strikes to silence palestinian media_treetagger_output.txt,jRvuORKBTuk,20231111,373,1,1,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel strikes un warehouse in rafah as famine looms in gaza_treetagger_output.txt,6QT6_w2j5WI,20240314,327,1,5,1,2,0,0,0,4,1,0,0,1,3,3,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"israel subjecting gaza to a ‘medieval siege’, ‘scorched earth’ policy unrwa_treetagger_output.txt",XR6eJXHlb2U,20240510,401,0,4,0,0,0,0,0,3,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0
israel targeted air raids in densely populated areas of gaza_treetagger_output.txt,IlX7eqh4QQM,20230511,471,5,4,0,0,0,0,0,0,4,2,0,6,5,0,1,0,2,3,2,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
israel targets bureij camp at least nine palestinians killed in strikes_treetagger_output.txt,QAzU8kbXzdU,20240604,774,1,4,0,3,0,0,0,1,1,2,0,3,5,1,0,1,0,3,8,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
israel targets central gaza seven members of one family killed in bureij strike_treetagger_output.txt,MKm31kXn35s,20240917,653,2,7,0,2,0,0,0,0,1,2,0,2,3,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
israel targets heavily populated areas mass palestinian casualties after attack in gaza city_treetagger_output.txt,bqjTMESax9U,20240622,247,2,3,0,1,0,0,1,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel targets homes two girls killed by flying shrapnel in overnight israeli attacks_treetagger_output.txt,8LM3v3COfkA,20240829,556,1,6,0,0,0,0,0,0,3,1,0,1,8,1,0,0,0,2,1,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
israel targets nuseirat camp mass casualties after residential building hit_treetagger_output.txt,4MJEXp2n2Io,20240514,213,2,2,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel targets southern gaza dozens of palestinians killed in strikes in rafah_treetagger_output.txt,x6wdvukV3CY,20240204,321,4,4,0,2,0,0,0,1,0,0,1,0,2,0,0,3,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel tells thousands of palestinians to evacuate_treetagger_output.txt,yFMHAoGNi_k,20240822,366,1,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel told to “stop murdering innocent people”  quotable_treetagger_output.txt,tcD0aSZ_bKk,20240406,135,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel tortures palestinians en masse and openly, fuelled by a fanatic government marwan bishara_treetagger_output.txt",elI-9ft30z4,20240730,876,9,1,1,0,3,0,0,0,9,2,0,2,9,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel turns to a new ai system in war on gaza  the listening post_treetagger_output.txt,l1lCQV1MHtI,20231209,3581,20,24,17,17,6,0,1,1,18,12,1,13,45,3,0,0,3,0,2,4,0,7,0,10,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,3,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0
israel using gaza as a ‘testing ground’ for weapons_treetagger_output.txt,Jvokk5eIWfQ,20231214,880,12,6,4,4,0,0,1,0,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"israel using white phosphorus in gaza, lebanon, endangering civilians amnesty_treetagger_output.txt",J3KXQb9rc70,20231017,849,0,8,0,3,0,0,0,0,2,0,0,0,7,1,0,0,0,0,1,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
israel war cabinet may be looking for compromise on ceasefire deal aje correspondent_treetagger_output.txt,Un35GCBkt3E,20240602,738,6,1,3,9,1,0,0,1,0,0,0,0,5,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel warned striking al-quds hospital would be war crime_treetagger_output.txt,ZIztS-8E6i8,20231030,1003,8,4,7,20,0,0,0,3,1,0,1,1,4,7,0,0,1,2,0,0,1,3,0,2,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
israel white phosphorous munitions accusations use of weapons is causing damage_treetagger_output.txt,vkY2dazfOtY,20240130,411,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
israel will do everything it can to keep civilians out of harm’s way netanyahu_treetagger_output.txt,dnCOB3wksu4,20231018,470,7,1,2,5,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,3,0,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
israel withdraws mossad negotiators from qatar amidst stalled talks_treetagger_output.txt,fri7Ts0vCUo,20231203,641,4,3,8,3,0,0,0,0,1,0,5,3,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel won’t abandon ‘security’ corridor dividing gaza analysis_treetagger_output.txt,mf0Iq7TQWvU,20240911,961,4,10,2,4,0,1,2,0,0,6,6,2,1,1,2,0,0,1,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"israel ‘besieging ambulance centre’ in khan younis, preventing movement_treetagger_output.txt",ZCfiXdEHeQg,20240122,699,0,1,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
"israel ‘demolishing’ homes, public facilities in eastern rafah neighbourhoods_treetagger_output.txt",3pdX7Ic-Y1o,20240531,769,0,5,0,1,0,0,1,0,8,0,0,0,10,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
israel ‘has to pay attention’ to biden’s threat to suspend arms supplies over rafah analyst_treetagger_output.txt,AkC0no26d5M,20240509,1199,14,5,0,3,0,0,0,0,0,1,2,0,5,0,1,7,2,0,0,1,2,1,0,2,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
israel ‘losing metric advantage’ in its ground operation analyst_treetagger_output.txt,rJO178eDtl0,20231101,1007,8,5,12,1,0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"israel ‘must be stopped’, palestinian official tells unsc_treetagger_output.txt",-FhACaerW_4,20240801,2827,25,10,3,11,0,12,10,0,2,1,1,25,18,7,2,0,0,0,3,2,5,1,0,8,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,4,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0
israel's  occupation before un court - analysis_treetagger_output.txt,aG4M3i6v8WY,20240219,2332,20,3,1,3,0,0,0,0,2,10,2,5,17,1,0,0,5,0,1,2,0,0,0,1,0,0,1,0,0,1,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
israel's assault on khan younis displaced palestinians seek shelter near hospital_treetagger_output.txt,vLL65kNTCOA,20240724,650,1,3,0,1,0,0,0,0,1,5,0,1,8,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel's cultural annihilation of gaza  the listening post_treetagger_output.txt,iZVSQ-ClBn8,20240311,949,7,17,0,4,0,0,2,0,0,3,1,4,6,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel's demolition policy record number of palestinian homes destroyed_treetagger_output.txt,dz48rm2SzvI,20231230,369,1,1,0,2,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel's disinformation campaign still no evidence of israeli gov’t allegations_treetagger_output.txt,U16qRMLXaH0,20231207,1315,6,6,5,2,1,0,0,0,0,1,1,1,10,0,0,0,2,0,2,1,2,2,0,1,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel's far-right government regularly uses racist and dehumanising language against palestinians_treetagger_output.txt,3RA7NiQOL5c,20231011,836,4,3,5,0,0,0,0,0,4,4,1,5,14,0,0,0,0,1,1,3,1,0,0,0,0,1,0,0,0,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel's gaza attacks devastate farmland and food sources, but farmers fight to revive agriculture_treetagger_output.txt",WVZbqRPFKoo,20240723,574,2,11,0,2,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel's military is targeting palestinian police delivering aid  inside story_treetagger_output.txt,cfkaMCuQ_vI,20240225,4381,38,50,29,7,0,0,2,11,7,12,6,16,12,11,0,1,11,0,2,0,1,5,0,2,0,1,0,0,1,1,6,2,0,2,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,6,0,0,0,0,0,0,0,0
israel's political divisions war cabinet infighting as army plans gaza invasion_treetagger_output.txt,EA0h3zhNXOo,20231024,1073,9,5,5,9,0,0,0,0,4,0,1,0,7,0,0,0,5,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
israel's prime minister benjamin netanyahu says he will not agree to ceasefire with hamas_treetagger_output.txt,WLizV5l1Emw,20231031,842,4,21,4,0,0,0,0,1,1,2,1,0,5,1,1,0,1,2,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
israel's refusal to allow aid into gaza is a war crime hrw_treetagger_output.txt,PUBju416kz4,20231023,930,5,19,5,4,1,0,0,7,0,1,0,1,12,3,1,0,0,1,3,0,0,0,0,9,0,1,0,0,1,0,0,0,0,10,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0
israel's safe zone proposal hezbollah rejects talks until gaza war ends_treetagger_output.txt,gVE-1cmXbvE,20231215,392,5,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"israel's war on gaza al-mawasi attack a ‘complex crime’, says rights monitor_treetagger_output.txt",sgRYRJ-bpZM,20240714,895,9,9,0,4,0,0,0,0,1,3,0,2,4,0,1,1,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0
israel's war on gaza shatters couple's lifelong dream of hajj pilgrimage_treetagger_output.txt,rLdKsi0FLA4,20240610,321,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel, hamas agree to extend gaza truce for a seventh day_treetagger_output.txt",75C8Xe7VQq0,20231130,1641,4,12,10,4,4,0,0,1,3,5,7,2,15,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"israel, islamic jihad announce ceasefire in gaza_treetagger_output.txt",NYU6j7DpvgU,20220807,650,7,7,3,1,0,0,0,0,2,0,1,4,3,0,4,0,0,1,1,1,0,3,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel, palestinian islamic jihad declare truce in gaza_treetagger_output.txt",KZnn-eYnT8E,20220808,1530,13,12,0,1,0,0,0,0,6,0,2,7,13,1,10,0,0,1,2,1,0,4,0,1,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0
"israel-gaza analysis evacuations, hospital strikes, and diplomatic moves_treetagger_output.txt",piTpTbybeDc,20231111,1327,13,13,0,3,0,0,1,2,1,4,1,4,11,4,2,0,6,4,1,1,0,4,0,0,0,2,1,0,0,2,1,0,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
israel-gaza does islamophobia play a part in us foreign policy  upfront_treetagger_output.txt,Sn35YjcM5Jo,20231215,2016,8,5,7,4,1,0,3,0,0,5,1,14,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
israel-gaza war can hamas be defeated  upfront_treetagger_output.txt,K022NMIYqQU,20231201,1810,19,16,26,0,0,0,2,0,1,10,2,6,6,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel-gaza war china worried war could spill into a wider conflict_treetagger_output.txt,dZaj3cxzTEM,20231024,477,4,2,1,5,0,0,2,1,0,0,0,3,1,2,1,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel-gaza war escalating violence in the west bank  upfront_treetagger_output.txt,mWKhJw601O8,20231110,2113,14,19,3,4,0,0,3,0,3,5,0,27,4,0,0,0,2,0,1,1,3,2,0,2,0,1,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"israel-gaza war fears of double standards in us, eu policies_treetagger_output.txt",kxpWpGfn4rk,20231012,826,11,10,0,4,0,0,0,0,1,5,1,1,4,0,0,0,1,0,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0
"israel-gaza war iran accuses biden of hypocrisy, denies directing hamas_treetagger_output.txt",RqDcWIhmJyI,20231024,514,3,2,1,4,0,3,1,0,2,1,0,2,0,1,0,0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
