file_name,video_id,publish_date,total_word_count,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
israel orders gazans to evacuate eastern rafah  dw news_treetagger_output.txt,ykfy40QF-IA,20240506,1576,17,9,9,4,4,1,0,3,8,0,0,1,13,5,4,11,5,1,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
israel presses ahead with offensive in gaza despite un resolution  dw news_treetagger_output.txt,iWGuTjIHbpg,20231223,938,6,16,8,0,1,0,0,10,0,1,0,1,4,5,9,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
israel protesters return to streets to demand hostage release deal  dw news_treetagger_output.txt,JyhiIMn-Hk0,20240903,3771,23,15,22,13,27,0,0,0,4,3,8,2,22,0,9,1,25,0,0,15,0,4,0,1,0,3,2,0,7,0,6,3,0,0,0,0,5,0,0,9,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel pulls all troops but one brigade out of southern gaza  dw news_treetagger_output.txt,wLJLLKMdxnQ,20240407,1307,14,8,4,0,0,2,0,2,14,0,1,1,5,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
israel pushes ahead with a military operation in rafah as cease-fire talks continue  dw news_treetagger_output.txt,cX6WYo70i28,20240507,1881,20,10,16,2,13,0,0,0,9,2,1,0,6,2,13,10,7,0,1,2,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel puts all forces on alert over iran attack  dw news_treetagger_output.txt,y194ZODAZc0,20240413,2282,35,2,0,5,0,26,0,1,11,0,0,0,13,0,0,0,1,0,0,2,17,0,1,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
israel puts down reprisal palestinian attacks in west bank  dw news_treetagger_output.txt,VY4O4AET2Ls,20240831,954,6,5,6,1,0,0,0,2,5,4,0,4,13,0,0,1,0,2,3,0,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
israel raids refugee camp in occupied west bank  dw news_treetagger_output.txt,QwCl_ZdWwWc,20240421,855,6,0,3,2,1,0,0,0,4,1,2,3,10,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
israel rejects calls for an independent investigation into un school attack  dw news_treetagger_output.txt,x9HDECy_IWs,20240607,556,6,4,3,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
israel releases footage supposedly showing hamas leader sinwar in gaza  dw news_treetagger_output.txt,H3Ghh3eP9ZQ,20240214,651,7,4,9,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
israel reports intercepting a missile fired by the houthis  dw news_treetagger_output.txt,7FYyFDWv5ms,20240721,897,17,3,1,3,3,3,0,2,4,0,0,0,7,2,0,0,5,1,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
israel responds to icj genocide claims as hostage bodies recovered in gaza  dw news_treetagger_output.txt,Q3Iin7myj5Q,20240518,1375,23,9,3,4,5,0,0,6,5,1,0,1,9,1,2,2,1,0,0,1,2,1,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
israel resumes fight against hamas in the gaza strip  dw news_treetagger_output.txt,ukuny2Ay67g,20231201,2304,18,23,24,3,7,0,0,1,13,3,5,1,7,4,5,3,2,1,0,0,1,4,0,12,0,3,0,0,1,0,0,0,3,3,1,3,2,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0
israel rules out cease-fire with hamas  dw news_treetagger_output.txt,EMfPBXnWLhU,20231031,3689,33,37,27,8,12,0,0,5,11,3,1,3,18,10,9,0,4,5,27,4,4,14,0,5,0,2,1,0,2,0,0,1,2,4,0,4,5,0,1,6,0,0,0,3,0,0,0,1,2,3,3,0,0,0,1,1,3,1,1,0,10,0,0,0,0,0,0,0,0
israel says 199 hostages held by hamas in gaza  dw news_treetagger_output.txt,3QDcB8GLmBQ,20231016,1018,11,8,8,2,8,0,0,2,3,1,0,0,8,2,0,0,0,0,3,1,0,2,0,3,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel says it has set date for sending ground forces into rafah  dw news_treetagger_output.txt,Tyc-GHS_Eqo,20240409,1119,10,10,11,2,2,0,0,1,4,2,0,0,5,0,3,11,4,0,1,3,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
israel says its ground forces and jets carried out a targeted raid in central gaza strip  dw news_treetagger_output.txt,eTv6M599Dg0,20231027,744,5,3,1,2,1,1,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"israel says over 300,000 flee rafah, un calls for investigation into gaza mass graves  dw news_treetagger_output.txt",M4sTJS3EHD8,20240511,1351,20,6,7,4,4,0,0,1,2,4,2,1,9,2,0,12,2,2,0,3,2,1,0,1,0,0,1,0,2,3,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
israel sets ramadan deadline for rafah offensive  dw news_treetagger_output.txt,JWZ4Y_DdsK4,20240219,1177,14,7,7,7,2,0,0,2,4,3,0,1,8,2,0,6,4,4,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel steps up preparation for rafah invasion  dw news_treetagger_output.txt,TCSK5YHETtg,20240408,1779,14,12,21,13,7,0,0,1,6,1,3,0,5,1,1,5,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0
israel tanks enter rafah as attacks intensify in southern gaza strip  dw news_treetagger_output.txt,LJeJNU-oDIo,20240515,1089,10,14,5,2,0,0,0,8,6,5,0,2,9,7,0,11,0,0,0,2,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0
israel to allow limited number of trucks with humanitarian aid to enter gaza  dw news_treetagger_output.txt,mjmeJMCKpQg,20231019,1901,7,24,2,1,0,0,0,18,0,0,1,2,0,10,2,2,0,0,5,0,0,0,0,0,0,0,2,0,12,1,1,0,6,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0
"israel to send delegation to negotiate hostage release, truce in gaza  dw news_treetagger_output.txt",CT7U_yKsmH8,20240225,584,2,1,3,4,4,0,0,0,0,0,0,1,8,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel to submit report on its actions in gaza  dw news_treetagger_output.txt,sBpEB0skFIw,20240226,1656,31,2,0,0,1,0,1,0,1,0,0,3,3,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
israel under international pressure to scale back offensive in gaza  dw news_treetagger_output.txt,7r1pISRLPXc,20231218,1827,16,19,9,3,13,0,0,3,4,0,0,2,7,4,5,2,5,0,2,8,1,7,0,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel under pressure as gaza strikes compound suffering of civilians  dw news_treetagger_output.txt,nrLRCWPLJ_w,20231202,2400,19,31,9,7,11,0,0,1,9,7,4,1,12,3,2,1,0,2,1,0,2,5,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,2,3,0,2,1,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
"israel under pressure to extend truce as more hostages, prisoners are freed  dw news_treetagger_output.txt",7yZLam_CFAc,20231127,1496,7,11,7,1,12,0,0,3,0,1,0,3,4,0,3,0,0,1,2,2,0,1,0,0,0,1,1,0,1,1,0,0,0,3,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel unsure if october 7 mastermind killed after deadly strike on gaza 'safe zone'  dw news_treetagger_output.txt,VzjCJ1Xmi5s,20240713,1882,20,6,17,5,1,0,0,0,8,1,0,5,9,3,2,0,3,2,1,3,5,7,0,7,0,1,1,0,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
israel vows to press ahead with rafah offensive  dw news_treetagger_output.txt,_Lrg-KB08cU,20240423,1143,16,10,18,1,0,1,0,0,6,0,10,0,4,0,0,13,3,0,0,3,0,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
israel vows to step up operations against hezbollah in syria and lebanon  dw news_treetagger_output.txt,l7ctYdNSBu0,20240329,892,8,2,3,7,0,0,0,1,2,0,0,0,6,0,0,1,0,0,0,2,1,5,10,2,10,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel vs_treetagger_output.txt,,,705,5,4,9,2,0,0,0,0,1,1,0,2,4,0,0,0,1,3,0,1,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel we'll respond 'in a way and time that suits us'  dw news_treetagger_output.txt,Zczwmx0JONA,20240415,3618,59,9,3,23,3,53,0,0,7,1,2,1,15,1,1,0,4,0,0,3,18,1,1,0,2,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
israel widens evacuation orders in southern gaza  dw news_treetagger_output.txt,Feeqsq8E3OE,20231210,727,5,9,4,4,0,0,1,1,3,2,0,1,3,1,0,1,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel widens offensive as gazans cram into ever smaller area  dw news_treetagger_output.txt,02UMlRn7Rsg,20231230,1535,15,17,13,1,0,0,0,0,3,1,0,1,6,3,0,5,1,1,3,3,0,1,0,2,0,0,1,0,0,1,0,6,3,1,0,2,0,0,2,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel withdraws from gaza's al-shifa hospital as thousands demand netanyahu resign  dw news_treetagger_output.txt,qVvPx4CEWNQ,20240401,2585,18,16,9,13,9,0,0,0,6,1,3,4,9,0,3,1,17,13,1,5,3,4,0,2,0,2,1,0,0,4,0,1,0,0,0,7,1,0,1,1,0,4,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel's army chief says gaza war to last 'many more months'   dw news_treetagger_output.txt,PzNGmYirftU,20231227,1382,17,27,3,11,1,3,1,8,2,2,0,2,8,6,2,0,2,0,0,4,0,1,1,1,1,0,0,0,1,6,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,3,0,1,2,0,0,0,1,5,0,0,0,0,0,0,0,0
israel's defense minister presents 'vision' for gaza  dw news_treetagger_output.txt,8sCiKqZzZdw,20240105,1123,11,23,8,9,2,0,0,1,3,2,1,2,9,1,0,0,0,0,0,7,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
israel's rafah offensive puts relationship with egypt at worst since '70s  dw news_treetagger_output.txt,GCth901nvCc,20240515,1867,41,21,3,2,0,0,0,8,1,0,2,4,5,0,0,22,0,0,0,1,0,0,0,1,0,0,0,0,27,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"israel, hamas close to reaching hostage release deal  dw news_treetagger_output.txt",Ob29-6FP1LM,20231121,4068,25,24,29,8,33,0,0,9,2,2,2,12,13,9,15,0,9,1,4,3,0,1,0,5,0,0,1,0,3,0,1,3,4,1,0,3,4,0,1,4,0,0,0,0,0,0,0,5,0,1,1,2,1,6,0,8,1,0,2,0,2,0,0,0,0,0,0,0,0
"israel, hezbollah exchange barrage of missiles across lebanon border  dw news_treetagger_output.txt",tRw5nzED8Vc,20240825,1896,31,2,1,5,0,2,0,0,5,0,0,0,10,0,2,0,2,0,0,2,9,1,8,1,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"israel, qatar say deal with hamas to release hostages is close  dw news_treetagger_output.txt",DKDBA7k8pIE,20231119,820,5,6,6,2,5,0,0,1,2,0,0,1,4,1,2,0,1,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"israel-gaza latest hamas reports 160+ gazans killed, plus christmas cancelled in bethlehem_treetagger_output.txt",LQBDmU88yhk,20231224,992,13,12,5,3,0,0,0,0,1,0,0,0,9,0,1,0,2,1,3,1,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas cease-fire negotiations what's on the table  dw news_treetagger_output.txt,LTs0TD86XZY,20240304,728,9,3,9,4,6,0,0,1,0,2,1,1,6,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas cease-fire talks continue in cairo  dw news_treetagger_output.txt,r3DVBUEeNHI,20240213,1809,19,14,6,2,2,0,0,2,3,2,3,7,4,2,0,14,0,0,0,2,3,1,0,3,0,1,1,0,4,0,1,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
israel-hamas cease-fire talks drag on without breakthrough  dw news_treetagger_output.txt,ZpUdpIVQUes,20240411,685,4,7,17,1,2,0,0,0,2,1,0,1,8,0,6,0,0,0,2,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas has the war in gaza entered a new phase  dw news_treetagger_output.txt,pHzWANTg5Do,20231103,2203,26,27,13,7,3,3,0,1,7,1,0,0,9,4,0,1,0,0,3,0,1,4,1,2,0,1,2,0,1,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,2,4,0,1,0,0,0,0,0,0,0,0
israel-hamas war diplomatic efforts continue for gaza ceasefire  dw news_treetagger_output.txt,mkZQLqyctbE,20240131,784,10,6,10,1,5,1,0,0,3,1,0,4,8,0,3,0,2,5,0,2,1,3,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
israel-hamas war gaza reports many dead in hospital strike  dw news_treetagger_output.txt,C1YxYTzxNaM,20231017,857,1,10,1,0,0,0,0,0,2,0,0,3,3,3,0,0,0,12,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas war hundreds more foreign citizens leave gaza  dw news_treetagger_output.txt,vUW-bjI_fYE,20231102,1305,8,12,4,2,0,0,0,6,5,5,1,0,5,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
israel-hamas war latest idf troops target gaza city underground tunnels  dw news_treetagger_output.txt,v5nJUm_S2XE,20231108,1667,8,18,16,5,13,0,0,0,4,1,3,0,10,0,3,0,2,1,0,3,1,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
israel-hamas war people in gaza endure israeli attacks as they wait for aid  dw news_treetagger_output.txt,PqR1IFz5da8,20231020,2517,19,20,16,3,5,0,0,8,1,2,4,3,8,9,0,3,0,1,2,1,0,5,3,1,2,0,1,0,4,0,0,0,3,4,0,1,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,3,0,0,3,10,1,6,0,3,0,0,0,0,0,0,0,0
israel-hamas war strikes continue as palestinian death toll mounts  dw news_treetagger_output.txt,2UsWYOySpaE,20231203,1642,11,15,9,3,8,0,0,1,4,1,3,4,10,3,12,0,1,2,2,3,0,0,0,2,0,1,1,0,1,3,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"israel-hamas war truce extended, hamas releases fifth group of hostages  dw news_treetagger_output.txt",DqjYVpFDT7A,20231130,2713,14,14,37,1,20,3,0,0,5,5,0,15,14,0,2,1,0,0,3,0,3,5,0,0,0,4,2,0,0,3,0,0,4,1,1,2,7,0,4,4,0,0,6,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas war two us hostages released by hamas  dw news_treetagger_output.txt,5XBKuPfL38U,20231020,625,5,7,13,0,7,0,0,0,5,0,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel-hamas war us vetoes resulotion for gaza cease-fire  dw news_treetagger_output.txt,80x3D2cyMkM,20240220,1538,6,6,10,6,3,0,0,0,1,0,0,0,3,1,6,0,0,0,2,0,2,1,0,2,0,1,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
israel-hamas war what is israel's political objective in gaza  dw news_treetagger_output.txt,nq_qFO-laps,20231203,1115,14,6,11,3,2,0,0,1,9,2,1,2,2,0,4,0,2,2,0,1,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
israel-hamas war what to expect in 2024  dw news_treetagger_output.txt,TWe4WD7gRmg,20240101,1658,18,18,6,12,0,2,0,0,10,2,3,1,9,0,0,0,2,0,0,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
israel-hezbollah cross-border strikes how to avoid all-out war  dw news_treetagger_output.txt,Kw3kJexNRos,20240825,1972,23,1,3,5,0,6,0,0,9,0,0,0,6,0,1,0,0,0,0,1,11,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israeli activists stage protest at unrwa offices  dw news_treetagger_output.txt,2L5baeKhENc,20240320,710,5,1,2,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
israeli airstrike hits mosque compound in west bank refugee camp  dw news_treetagger_output.txt,p9RQUDqsMN8,20231023,218,4,1,2,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli airstrike kills three sons of hamas chief ismail haniyeh  dw news_treetagger_output.txt,XSu9tUFY9ug,20240411,755,9,9,9,6,0,2,0,1,4,1,0,1,5,1,1,1,2,0,1,2,2,3,0,1,0,0,1,0,0,0,1,0,3,1,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israeli airstrike on vehicle in occupied west bank kills a hamas commander  dw news_treetagger_output.txt,upFEpXLRaSY,20240803,1230,10,4,7,7,1,2,0,0,3,0,1,0,15,0,1,0,0,0,0,1,5,3,2,1,7,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
israeli airstrikes that killed seven aid workers in gaza deemed 'unacceptable'  dw news_treetagger_output.txt,PG5vWrMHrRc,20240403,920,9,4,0,3,0,2,0,6,7,0,0,0,3,6,1,0,0,0,0,1,4,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
israeli ambassador to dw 'this war is not against the palestinian people'  dw news_treetagger_output.txt,o7HRmNkuaI4,20231018,1369,17,12,19,5,0,0,0,2,0,0,0,10,0,5,0,0,0,4,0,0,1,1,0,3,0,1,3,0,0,7,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0
israeli army says it has encircled khan younis  dw news_treetagger_output.txt,lpClW9FQ9uY,20240125,1007,5,10,2,0,1,0,0,2,0,1,0,0,3,3,0,2,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
israeli calls for political change get louder  dw news_treetagger_output.txt,QGFQjevHvC8,20240212,422,7,4,3,5,2,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli court shuts down nationwide labor strike  dw news_treetagger_output.txt,Cu5AvAvE8dA,20240902,1238,12,9,7,2,7,0,0,0,3,1,0,1,8,0,1,0,3,0,0,0,1,3,0,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israeli ex-intelligence chief we see only our narrative_treetagger_output.txt,,,3479,19,10,18,10,1,0,0,0,16,9,12,10,5,5,0,0,0,0,2,3,0,2,0,7,0,0,2,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
israeli ex-pm olmert hamas is the enemy of all moderate arab countries  dw news_treetagger_output.txt,XbdJHMjdV4Q,20231121,1742,18,10,9,4,2,0,0,0,6,6,2,5,8,1,1,0,0,6,0,1,1,2,0,3,2,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
