file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
norway to recognise palestinian state 31 years after brokering the oslo accords_output.json,lcMhCF4aM00,20240527,433,0,7,0,0,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norway will recognise palestinian statehood on may 28_output.json,_ihXwcKHUe4,20240522,451,0,9,2,0,2,0,0,0,0,2,6,6,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nowhere is safe for children living in gaza_output.json,0275RX9YGIM,20231120,346,0,2,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nowhere is safe school and two hospitals attacked_output.json,M-4AfsTcciw,20231104,324,0,1,8,1,0,0,0,0,1,2,0,0,1,0,0,0,0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nowhere to run, nowhere to hide net closing in on the people of gaza_output.json",aGSbdekZcWE,20231204,221,0,0,3,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nrc stresses urgent need for ceasefire following gaza aid worker killings_output.json,Df5JL74wgM4,20240402,947,0,3,6,0,3,0,0,11,2,2,4,0,2,3,2,1,0,0,1,0,1,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
number of internally displaced people hit new record in 2023 report_output.json,tr7HP_YyGhA,20240514,1452,0,3,6,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nur shams raid continues full force_output.json,d89rU-Ak80E,20240420,601,0,0,0,0,0,0,0,0,2,8,0,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
nuseirat attack victims ran free meal kitchen for displaced_output.json,iwS35-hOgfQ,20240531,558,0,0,2,0,1,0,0,0,2,1,0,1,3,0,0,0,0,1,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuseirat victims say they were given no warning ahead of un school attack_output.json,A0G8FUIvqDI,20240606,775,0,3,4,2,0,0,0,0,8,6,0,5,7,0,0,5,0,6,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
occupied east jerusalem prices up and tourism down during festive seasons_output.json,V56z5HCDJek,20231222,484,0,0,1,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied palestinian territory icj says israel’s presence violates international law_output.json,LaGZZs2u3tI,20240720,505,1,15,2,0,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank arrests palestinians held without charge by israel_output.json,RvBSmHLNb3g,20240122,397,0,1,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank assault israeli raids on tulkarem and jenin_output.json,oCqpKZmR5UQ,20240830,342,0,1,1,0,1,0,1,0,0,2,0,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank beatings palestinians detail assault by israelis_output.json,dK3AO0MrWI0,20240129,451,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank blocked israel restricts movements of palestinians_output.json,VLBwS5fV9as,20231010,937,0,11,3,3,3,0,0,0,1,10,4,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
occupied west bank israel withholding palestinian authority tax money_output.json,JPwjjAnHSOI,20240607,414,0,5,1,0,5,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank protests in support of gaza_output.json,bxjy7aMqM0o,20231115,371,0,0,4,0,2,0,1,0,0,2,0,4,3,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank raid israeli forces kill several palestinians in jenin_output.json,dKcB-QUsRI4,20231104,396,0,2,0,0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
occupied west bank raids claims israeli forces targeting infrastructure_output.json,KS_HoF7UPZo,20240113,409,0,3,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank raids funerals held for five people killed in jenin_output.json,TETvqBcnZMs,20231126,339,0,1,1,0,0,0,0,0,0,5,2,5,3,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupied west bank raids israeli forces kill two teenage palestinians_output.json,-KudHs8fr_U,20240115,345,0,2,0,0,0,0,0,0,3,2,0,4,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
occupied west bank raids israeli forces stormed homes in silwad_output.json,6IoWRU2AhM8,20231030,456,0,3,3,0,1,0,0,0,0,6,2,6,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
occupied west bank violence israeli settlers ramp up attacks against palestinians_output.json,ewB8Eyf6XqM,20231202,438,0,0,0,0,2,0,0,0,1,4,0,4,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
occupied west bank violence un says sharp rise in israeli attacks on palestinian_output.json,1YcL_wQUJpU,20231019,538,0,2,0,1,1,0,0,0,1,8,2,6,9,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
occupied west bank violence_output.json,rPis1dggwIs,20231104,672,0,3,4,0,2,0,0,0,1,9,0,8,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
occupied west bank warning israeli military says third uprising possible_output.json,5ENc2FR29fI,20240109,275,0,4,0,0,1,0,0,0,1,3,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
october 7  al jazeera investigations_output.json,_0atzea-mPY,20240320,6285,0,23,34,33,3,0,3,1,11,28,17,10,38,0,0,0,3,0,25,1,12,31,0,15,0,4,0,0,0,0,3,2,1,0,0,0,1,0,0,5,10,2,0,1,0,0,1,0,1,3,6,0,6,3,1,0,0,0,0,0,0,4,3,5,0,0,0,0,0,3,2,0,0,0,0,0
"on palestine, the gap between the us right and left is huge  the bottom line_output.json",YJBosB3r1F4,20231202,4336,0,39,24,12,11,6,1,0,3,51,4,25,11,3,4,0,0,0,4,0,4,0,1,2,1,3,0,0,9,6,11,7,0,0,0,0,0,0,1,2,7,11,0,0,1,0,0,1,0,1,1,0,0,6,6,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,2,1,0,0,0,0
on the brink of starvation palestinians go hungry due to slow entry of aid_output.json,p49P5oGUgFw,20240203,344,0,1,4,0,2,0,0,0,0,2,0,2,1,1,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
one child killed and several people injured in israeli strike on maternity ward at nasser hospital_output.json,sPaJGJgaJsI,20231218,402,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,3,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"one dead, 11 wounded after israel destroys mosque in northern gaza_output.json",BOFPGIiFXeI,20240416,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one man's passion for palestine expressed through art_output.json,PmRcG6KHII4,20240528,322,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ongoing gaza war and likud affiliation key factors in israel's municipal election_output.json,ltRIaOBO5LU,20240227,387,0,3,3,0,3,0,0,0,1,1,3,1,5,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ongoing israeli attacks on gaza are causing an increase in miscarriages and premature births_output.json,eK0QS46Amq8,20240123,1494,0,1,17,0,2,0,0,3,0,0,0,2,0,8,1,0,0,1,6,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ongoing strikes, shelling in nuseirat_output.json",VmIYwuEKTwM,20240412,738,0,0,11,1,0,0,0,5,6,2,0,0,6,1,0,2,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
onslaught continues on northern gaza hospitals aje correspondent_output.json,RneEL7j-FG8,20240524,894,0,0,11,0,0,0,0,3,6,4,0,0,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
open-source journalism in the war on gaza  the listening post_output.json,BcF1hGAnGYs,20240721,1559,0,12,9,0,3,0,0,0,3,2,0,1,3,1,0,0,0,11,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
opening erez crossing is ‘not enough’ expert_output.json,-sd0L_eX3rE,20240405,846,0,1,5,0,4,0,0,8,2,0,0,0,5,4,2,0,4,0,1,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
operating conditions in gaza hospitals like world war i msf_output.json,2HedOc-vXtM,20231212,1454,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optimism in gaza over potential ceasefire_output.json,goH5F7pHvCg,20240201,1717,0,3,15,4,8,1,0,3,4,12,0,9,11,3,8,2,9,8,0,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0
organisation of islamic cooperation oic calls for legal measures against israel_output.json,so1JX7z6PEk,20240506,309,0,5,5,0,4,0,0,0,0,2,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orthodox easter celebrations subdued holiday as israel imposes restrictions_output.json,6WAaGCqlhEk,20240504,335,0,1,2,0,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outrage over attack on world central kitchen and escalating humanitarian worker fatalities_output.json,p6qghBGOckE,20240403,1497,0,9,9,0,0,5,0,13,3,2,0,3,5,7,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,6,0,1,2,0,0,0,2,1,0,0,0,0,0,0
outrage spreads over video showing israeli soldiers shooting unarmed palestinians_output.json,UtzbKQ1jrkk,20240328,1393,0,3,14,0,7,0,1,0,3,6,0,2,17,0,1,3,0,2,1,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0
"over 100 students arrested in california, texas as gaza protests intensify_output.json",72MD5L2ulWI,20240425,1883,0,5,4,0,4,0,4,0,0,2,0,0,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
overcrowded makeshift camps displaced palestinians feel trapped in rafah_output.json,YkReTVo4umY,20240406,351,0,1,5,0,2,0,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overnight attacks hit central gaza_output.json,lTKBGfF3VHE,20240330,647,0,0,6,0,0,0,0,1,2,0,2,0,2,2,0,6,0,2,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
overnight israeli attacks across the gaza strip kill dozens of palestinians_output.json,SFdDta6pT0E,20240129,516,0,0,8,0,0,0,0,0,3,5,0,1,2,0,0,2,0,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
overnight israeli attacks on gaza killed a number of palestinians_output.json,F9NFRoUw_UI,20240130,583,0,1,7,0,0,0,0,0,5,4,0,2,2,0,0,3,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"overnight israeli strike devastates gaza’s jabalia camp leaving multiple dead, injured and missing_output.json",KMlvOM4Ax7Q,20240912,265,0,0,1,0,2,0,0,0,0,2,0,1,6,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overnight israeli strikes have hit central and southern parts of the gaza strip_output.json,gq4wgSq_-j0,20240108,628,0,0,5,0,6,0,0,0,4,0,0,0,4,0,0,2,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
oxfam accuses israel of 'weaponising water' in gaza_output.json,sz8uicrE3mk,20240720,311,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oxfam says israel obstructing aid in gaza, increasing famine risk_output.json",Uu7b9zip94M,20240604,1194,0,1,7,0,3,0,0,2,0,1,2,1,1,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oxfam says just 2% of the normal food supply for gaza has been delivered since israeli blockade_output.json,wxo4F81VEWs,20231025,1382,0,6,13,0,3,0,0,1,0,1,0,4,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oxford rally students march in solidarity with palestinians_output.json,a42Oq7AQODU,20240517,357,2,2,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oxford student urges university to acknowledge israel's war on gaza as a genocide_output.json,a5qnVjFXbW4,20240508,499,2,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"pa is not relevant, and israeli attack on rafah is imminent israeli historian ilan pappe_output.json",RltwchZCFnI,20240211,1612,0,7,13,1,4,0,1,2,6,15,11,7,13,0,1,8,5,0,0,0,3,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
palestine protests students rally across united states_output.json,Jd17BRRV-4g,20231013,344,0,4,2,1,0,0,0,0,0,4,2,1,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palestine red crescent says gaza ‘left alone’ as hospitals run out of fuel_output.json,9jlfQ1A4TcI,20231107,1222,0,3,20,0,0,0,5,8,0,4,0,0,0,9,0,0,0,21,2,0,0,1,0,3,0,0,0,0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palestine solidarity encampment continues at california state university_output.json,nN6eU6z2aTI,20240508,280,0,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palestine solidarity march in london tens of thousands call for ceasefire in gaza_output.json,3trqq2ozPqk,20240114,435,0,3,4,0,4,0,2,0,0,2,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
palestine solidarity protests demonstrators march through streets of baghdad_output.json,qmOqzZx9hGI,20240210,227,2,4,4,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
palestine solidarity protests rallies take place across european cities_output.json,5Bode9n3krk,20240120,320,1,2,3,0,3,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"palestine solidarity rallies have been held at columbia, yale, harvard & new york university_output.json",K7BlVQTJwDQ,20240424,1514,0,7,8,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
palestine solidarity second week of protests across us campuses_output.json,dfrr6JpRICw,20240426,436,1,2,2,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
palestine tax revenue israel withholds funds from palestinian authority_output.json,TgyZVQFA2_c,20240102,459,0,7,2,0,2,0,2,0,0,2,4,8,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palestine team play in asian cup squad opens campaign against iran on sunday_output.json,uz9w4hccL-U,20240114,444,0,1,4,0,3,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
