file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military
'gaza children killed as they slept' in un-run school - bbc news_output.json,6981lyMCjR8,20140730,534,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0
'hamas has destroyed the chance of humanitarian aid for gaza' says mark regev - bbc news_output.json,BomaDpJR9ps,20140801,138,0,0,3,3,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'hamas wants to destroy israel' says mayor of jerusalem nir barkat - bbc news_output.json,eHczHQzhocE,20140711,99,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'how many israelis need to die to gain your sympathy' asks naftali bennett - bbc news_output.json,M44qSf5Rj2k,20140820,553,0,2,4,6,0,0,0,0,1,1,5,1,4,2,4,0,0,0,0,0,0,5,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'israel has found rockets in un school' says tzipi hotolevy - bbc news_output.json,UK64sRU8ROw,20140730,996,0,24,4,7,0,0,0,0,6,0,0,1,1,0,3,0,2,1,12,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
'miracle' survivor of gaza blast dies in hospital - bbc news_output.json,jsj02JmiJ6E,20140722,337,0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'this is our 911' says israel, as israel-gaza fighting continues - bbc news_output.json",3vJm4Dofo7g,20231009,606,0,9,9,7,0,1,0,0,4,5,2,3,11,1,0,0,0,0,2,1,5,4,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3
'we haven't got any rockets in west bank yet israel kills everyday' - bbc news_output.json,43o9BBqAB6o,20140801,142,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"'we're hosting over 220,000 internally displaced people in gaza' unrwa - bbc news_output.json",RCHEMULnji8,20140731,977,0,2,10,0,0,0,0,0,3,2,0,2,3,2,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,1
"1,400 dead in gaza airstrikes the humanitarian crisis - bbc news_output.json",T4u1mT9956E,20231012,685,0,1,10,1,2,0,0,0,0,2,0,0,2,0,0,0,0,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
7 members of hamas leader’s family killed in israeli airstrike - bbc news_output.json,8SepfTHRJ3U,20240410,1164,0,14,15,9,6,1,0,2,2,3,2,4,2,2,5,2,1,0,2,3,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
700 dead in israel as it “declares war” on hamas - bbc news_output.json,FXrVtabZggI,20231008,1015,0,11,11,6,2,0,0,0,2,7,6,4,6,0,0,0,0,0,2,1,5,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-year-old shot dead by israeli forces in west bank  bbc news_output.json,1_6RjK6EXBs,20231129,497,0,5,3,1,1,0,0,0,2,0,0,2,2,0,0,0,0,2,5,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
airstrike hits area of rafah crossing at gaza-egypt border - bbc news_output.json,SLGy55vAjZM,20231016,893,0,19,5,6,4,0,0,4,2,8,2,6,1,2,0,3,2,6,0,2,0,0,0,3,0,0,1,0,0,7,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0
al jazeera office in israel raided and channel taken off air in country  bbc news_output.json,Nb-39UN3vjA,20240505,866,0,11,2,2,6,0,0,0,1,0,6,1,8,0,0,0,1,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
anthony blinken pushes us israel-gaza ceasefire plan in middle east  bbc news_output.json,p0e02AaHB3I,20240610,1218,0,9,6,9,7,0,0,1,1,4,2,0,1,1,5,0,5,0,0,5,2,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0
are  israel and hezbollah edging closer to all-out war  bbc news_output.json,ImkRgON7bqM,20240717,534,0,6,2,1,5,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
are israeli air strike warnings effective - bbc news_output.json,9hQF8o2dKBA,20140717,136,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at least 10 dead in huge israeli military operation in west bank  bbc news_output.json,vGsU_e_LS5Y,20240829,873,0,8,3,3,3,4,0,0,2,10,4,11,6,0,0,0,3,1,0,2,3,4,0,2,0,0,0,0,8,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
at least 19 killed in israeli strike on gaza ‘safe zone’ for displaced people  bbc news_output.json,sJ_BKB_5jDE,20240910,386,0,2,3,4,1,0,0,0,1,1,0,1,4,2,0,1,0,1,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1
at least 29 palestinians killed in airstrike on camp for displaced people  bbc news_output.json,9tOG4qvl79E,20240710,389,0,0,4,2,0,0,0,0,1,1,2,1,3,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
baby contracts gaza's first case of polio in 25 years  bbc news_output.json,o1AcVf-rZY8,20240823,730,0,3,7,5,1,0,0,0,1,0,2,0,6,1,6,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
baby saved from dead mother's womb in gaza dies  bbc news_output.json,1YageCpNr2U,20240426,386,0,1,2,1,1,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbc exclusive  us doctor’s shocking video from frontline hospital in gaza  bbc news_output.json,KQSuV4cWUQc,20240428,788,0,7,6,2,9,0,0,2,1,0,0,0,1,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
bbc follows red crescent paramedics during first month of israel-gaza war  bbc news_output.json,dMoOo21FRxs,20240213,622,0,0,2,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbc goes inside al-shifa hospital with the israeli army -bbc news_output.json,qNzWbP64Nmw,20231116,991,0,11,12,7,0,0,0,0,6,0,0,0,8,1,0,0,0,14,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2
bbc investigation israeli troops accused of beating and humiliating gaza hospital staff  bbc news_output.json,rnU3mMMqNm0,20240313,1212,0,10,2,2,3,0,0,0,0,1,6,2,12,1,0,0,0,17,1,3,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0
bbc investigation suggests dozens of civilians killed during israeli hostage rescue   bbc news_output.json,FlJN-F1yObY,20240221,547,0,1,1,3,1,0,0,0,3,0,0,0,2,0,0,2,0,3,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
bbc reporter reveals emotional toll of covering war in gaza  bbc news_output.json,1uqbrJflL3c,20240429,457,0,2,5,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbc verify looks at how rafah became home to 1_output.json,,,290,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
benjamin netanyahu defends gaza war as protesters rally outside us congress  bbc news_output.json,U6WOqomoCfI,20240725,487,0,5,2,3,3,0,0,1,0,0,0,1,2,0,1,0,5,0,0,2,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biden seeks war aid for israel and ukraine from congress - bbc news_output.json,0k2QA9YFNok,20231020,838,0,12,4,2,0,0,0,8,2,2,0,0,5,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2
biden warns israel against rafah assault without protecting civilians  bbc news_output.json,C0WE3w83PZ4,20240211,575,1,10,6,3,3,0,0,1,1,2,0,2,0,0,0,3,1,0,0,2,7,1,0,4,0,2,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
biden warns israel gaza hospital must be protected” - bbc news_output.json,Xz4HJpdKK-k,20231113,509,0,5,4,5,3,0,0,0,1,1,0,1,6,0,0,0,0,15,2,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
biggest coalition aid airdrop into gaza marks end of ramadan  bbc news_output.json,pPjGTh9SQ-s,20240410,548,0,2,9,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breaking iran launches “mass drone and missile attack” on israel  bbc news_output.json,CPyk69APB28,20240413,795,0,15,0,0,1,7,0,0,1,0,4,0,5,0,0,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
breaking israel may have used us-supplied weapons in breach of international law in gaza  bbc news_output.json,pgPUesOIgm0,20240510,338,0,3,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
british teen missing in hamas attack confirmed dead - bbc news_output.json,nwTjTYlf-4U,20231017,669,0,4,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british teenage sisters missing after hamas attacks - bbc news_output.json,fCpChjx6Ma8,20231016,418,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cancer patients stopped from leaving gaza for treatment  bbc news_output.json,awEaOYh85Lg,20240314,686,0,1,10,0,2,0,0,0,0,1,0,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charity suspends gaza aid work after staff killed in israeli strike  bbc news_output.json,EOLpD_ULjGI,20240402,1596,0,4,10,0,5,16,1,13,3,2,0,1,8,3,0,0,1,1,0,3,7,13,2,1,3,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,0,5,0,0,0,0,3
"china asks iran to rein in houthi attacks in red sea, according to iranian officials  bbc news_output.json",-yLpqJ8xmME,20240126,1171,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clashes in jerusalem hours after israel-palestinian ceasefire - bbc news_output.json,hnC8kaHJ0Jc,20210521,656,0,10,10,6,0,0,0,0,1,3,5,6,4,0,3,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commercial ships avoiding red sea over attack fears  bbc news_output.json,ypDxyPk8zws,20240103,826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"death of us-turkish citizen in west bank should be 'fully investigated', says un  bbc news_output.json",iu5TJJ5QCwQ,20240907,846,0,1,2,1,1,0,0,0,0,3,4,2,11,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,10,0,2,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,2,0
debate verdict  defensive trump rattled by confident harris  bbc news_output.json,IA5xHX2lKVo,20240911,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"devastation after air strike on khan younis, gaza - bbc news_output.json",PuhBb1t7GV0,20140710,178,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doctor’s video diary shows reality inside gaza hospital  bbc news_output.json,LeFpKE6Ijm4,20240412,773,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dozens reported killed in gaza as blinken urges protection for civilians  bbc news_output.json,erW_K7XXFOs,20240109,819,0,11,9,1,2,0,0,0,2,3,0,1,5,1,0,0,2,0,0,3,0,2,1,1,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
dozens reported killed in gaza refugee camp blast  – bbc news_output.json,3bjjKwZRkWg,20231031,1273,0,4,25,6,2,0,0,4,1,0,19,1,8,1,1,0,1,3,0,0,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
dozens reported killed in israeli strike on gaza school building  bbc news_output.json,M1u1ECx_Nlw,20240810,2221,0,19,15,16,1,2,0,2,2,2,4,2,10,0,3,0,1,9,1,2,7,4,0,6,0,0,1,0,1,1,2,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,0,1
dozens reported killed in israeli strike on rafah  bbc news_output.json,qEbugQ3uJyw,20240527,799,0,9,8,6,1,0,0,0,5,4,1,3,7,1,1,7,0,0,4,0,3,4,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,1
elon musk’s ai chatbot generated disinformation about iran-israel on x  bbc news_output.json,Sqcv9lCADxE,20240411,3106,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escape from gaza tala and yazid reach safety in egypt  bbc news_output.json,cTyp1RsTAWI,20240218,799,0,0,6,1,1,0,0,0,2,0,2,1,2,0,0,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
evidence that israel is using starvation as weapon of war in gaza says un   bbc news_output.json,JQVeeBn46bc,20240327,723,0,13,7,4,7,0,0,4,0,0,2,0,1,7,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
exit of foreign nationals from gaza temporarily stopped – bbc news_output.json,m3t483bRzF4,20231104,1560,0,13,25,9,2,0,0,1,1,3,3,6,8,2,1,4,1,10,2,2,3,6,1,4,2,1,1,0,0,5,0,0,0,0,0,0,3,1,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1
explosion hits beirut suburb as israel says it has 'targeted' hezbollah commander  bbc news_output.json,fPDcBtoP57I,20240730,477,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,13,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
explosion in gaza stops bbc journalist live on air_output.json,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
families of israeli hostages face unbearable trauma  - bbc news_output.json,zbt6b1Kpl44,20231026,516,0,0,1,3,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
families of israeli hostages storm knesset parliament meeting  bbc news_output.json,BgBgN-Zfz10,20240122,1835,0,9,12,10,7,0,0,0,1,3,3,2,9,0,1,3,1,2,1,2,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,14,19,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
families on the run in gaza - bbc news_output.json,PyHF_TrarvA,20140718,227,0,3,1,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
father trapped in gaza’s jabalia refugee camp records video diaries - bbc news_output.json,eLdOI0LFyhI,20231120,322,0,1,3,1,0,0,1,0,0,0,2,0,2,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fear of war between israel and hezbollah after fatal golan heights air strike  bbc news_output.json,0Moj2_z1fUw,20240728,1447,0,10,2,1,4,1,0,0,1,1,10,1,10,0,1,0,1,1,7,5,3,3,17,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
fears grow of wider war as israel sends more troops to lebanon border  bbc news_output.json,vXrlq7A18S4,20240918,1626,0,20,2,1,5,0,0,0,1,0,2,1,1,0,1,0,0,2,1,2,9,4,11,0,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
fighting between israel and palestinian militants continues – bbc news_output.json,eQL7vhDIRZs,20210518,1049,0,5,7,9,0,0,0,0,0,3,9,10,6,0,8,0,1,0,2,0,0,1,0,1,0,1,0,0,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"first british nationals cross from gaza into egypt, uk foreign office says - bbc news_output.json",EyWvMYb4nQk,20231101,798,0,2,8,2,2,0,0,1,0,0,0,0,1,0,0,2,0,4,0,0,3,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fleeing north gaza ‘it was a journey through hell’  bbc news_output.json,nAj2GdFMyuo,20231221,609,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french president macron calls on israel to stop killing gaza's women and babies – bbc news_output.json,2xvP4CWT0VA,20231110,1278,0,13,6,5,2,0,0,1,2,2,2,1,1,4,8,0,0,0,0,1,5,4,0,8,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
french president macron visits israel in solidarity visit – bbc news_output.json,rxx046l4IAc,20231024,1267,0,14,6,1,1,0,1,0,0,2,0,3,4,4,0,0,1,0,0,1,5,1,0,5,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
frontline report  israel kills senior hamas commander in west bank  bbc news_output.json,KW0SpkARjTA,20240830,492,0,6,4,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frontline report us drone strike in baghdad kills iran-backed militia leader  bbc news_output.json,KFDtYFt7TCo,20240207,1232,0,14,7,3,8,2,0,1,1,0,3,4,2,0,4,0,2,0,0,2,7,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
