file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
"why gaetz doesn't regret ousting mccarthy, even amid israel-hamas conflict_output.json",3fMALiXAduU,20231014,1897,0,17,2,3,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0
why retired general thinks hostage exchange is a 'net loss' for israel_output.json,VCgcvGM2QUU,20231126,859,0,9,2,11,0,1,0,0,11,0,4,1,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0
why some ultra-orthodox jews are enlisting in the idf_output.json,IWLNF_s6xkM,20231030,771,0,9,0,3,1,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
why this expert thinks everyone's mental health is 'at risk' from israel-hamas war_output.json,VlQiCdqFURM,20231014,1068,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman recalls being told her sister was killed by hamas at nova festival_output.json,SR_EAWjPUM0,20231021,1182,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman's daughter was killed by hamas_output.json,,,1712,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young girl exits ambulance at rafah crossing amid hostage release_output.json,zvYqPJeFUV8,20231124,1878,0,9,3,3,0,0,0,0,1,0,0,0,7,0,0,1,0,3,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
‘inconceivable’ bernie sanders slams netanyahu’s approach to war against hamas_output.json,upZ61_Kb_ZM,20240618,843,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
‘iran’s useful idiots’ netanyahu calls out protesters during speech to congress_output.json,RUUqUNYFcmo,20240724,1913,2,21,8,4,2,7,0,4,4,0,0,0,8,0,1,0,2,0,1,7,0,2,1,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,4,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
‘it wont be hezbollah alone’ lebanon’s fm warns against israeli invasion_output.json,5K-aUvgP8sE,20240728,1710,0,17,0,1,4,2,1,0,2,0,1,0,10,0,0,0,2,0,2,9,23,2,22,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0
‘no nation is liberated without sacrifices’ how hamas frames casualties of war_output.json,e93Pu6fqlnU,20231107,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
‘that sounds like ethnic cleansing’ cnn questions lead figure in israel’s settler movement_output.json,FkXJwErm8DM,20240320,1255,0,9,18,0,1,0,0,0,0,0,4,2,5,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
‘we feel alone’ schumer addresses antisemitism_output.json,1UKGQ3ORCkc,20231129,669,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
‘you decided to still drop a bomb’ wolf presses idf spokesman on israeli airstrike on refugee camp_output.json,hyqFFsRifFM,20231101,646,0,2,2,6,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,2,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
