file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Cease fire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
top german diplomat many countries have not delivered  dw news_output.json,tJoIo1BYpZQ,20240212,2156,4,5,1,0,4,0,0,0,3,0,0,1,2,0,7,0,1,1,0,1,1,2,1,0,3,0,0,0,0,0,0,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0
top hamas political leader ismail haniyeh assassinated in tehran  dw news_output.json,RKnsc6jIjuc,20240731,2548,0,23,5,18,6,14,0,0,9,0,6,0,1,0,0,0,0,0,0,0,1,17,6,1,0,0,4,6,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,3,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0
top hezbollah commander reportedly killed in israeli strike how important was he  dw news_output.json,dCs1Qab7QbM,20240108,674,0,6,2,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,9,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top un court stops short of ordering cease-fire in gaza  dw news_output.json,E4Kf5pNc4tU,20240126,2721,20,44,17,1,2,0,1,3,3,22,1,4,5,4,7,0,0,4,0,0,8,0,2,0,3,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
truce enables humanitarian aid surge into gaza  dw news_output.json,LAD9u2fac_o,20231128,1918,0,11,16,7,1,0,0,7,0,1,0,10,10,2,2,0,0,0,4,2,0,0,0,0,2,0,0,0,0,3,1,0,0,0,3,9,0,1,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,2,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
truce in gaza how might the temporary cease-fire impact the israel-hamas war  dw news_output.json,uUrBVUq97so,20231124,6173,0,27,25,45,17,0,1,6,13,3,8,5,26,7,30,0,1,1,3,10,2,5,4,0,7,0,8,1,0,0,1,1,0,0,1,1,1,1,0,0,17,20,0,0,0,0,0,0,0,0,0,1,3,9,1,2,1,0,2,1,2,3,1,5,4,1,0,0,0,1,4,0,0,0,0,0,0
turkey torn between gaza solidarity and israel relations  dw news_output.json,2XmNpRYp3L4,20231019,1182,0,13,6,16,0,2,0,0,2,4,2,7,11,2,1,0,0,1,4,1,1,3,1,0,0,0,2,0,0,0,0,4,1,0,0,1,0,0,1,0,0,2,0,7,2,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0
turkey's erdogan calls on israel to end 'madness' in gaza  dw news_output.json,e7bCfAtg3Yg,20231028,724,0,8,5,9,3,1,0,1,1,4,0,2,3,1,2,0,0,1,0,0,1,2,0,0,2,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
turkey-israel relations at all-time low  dw news_output.json,_GoMAaNrWwc,20240503,668,0,17,3,0,2,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukraine no more time limits on military service  dw news_output.json,mUYaSLCN9D0,20240413,1898,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
un 'deeply concerned' about israel's new evacuation order for gaza city  dw news_output.json,gGPuZkXZnFY,20240711,1101,0,7,18,6,2,0,0,0,2,4,0,1,4,0,0,0,0,0,1,0,0,1,1,0,5,0,3,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
un 'reasonable grounds' to believe rape was committed in the october 7 terror attacks  dw news_output.json,GnmuE8IQ8Vs,20240305,1349,0,3,1,1,5,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0
un 45 percent of all homes in gaza damaged or destroyed  dw news_output.json,x2RG_r0iS1w,20231027,1086,0,8,19,8,1,0,0,5,0,1,0,1,1,6,1,0,0,0,4,2,0,1,3,0,5,0,2,0,0,0,0,0,0,0,2,7,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
un body demands war crimes accountability for israel as its military admits mistakes  dw news_output.json,TljXxkdaeOU,20240405,962,0,12,10,2,5,0,0,8,3,0,0,1,3,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,1,2,0,0,0,5,1,1,0,0,0,0,0
un calls on israel to halt west bank operation  dw news_output.json,C2GHdjWrl_Y,20240829,1453,0,9,6,6,2,3,0,0,7,0,2,7,8,2,0,0,0,0,0,1,0,5,2,1,1,0,2,1,0,17,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"un cease-fire vote delayed, netanyahu government faces increased pressure  dw analysis_output.json",IQU6Vjj1dSQ,20231218,2703,0,26,42,8,18,0,0,12,3,1,2,6,6,11,3,0,2,2,2,3,2,3,3,0,8,0,1,0,0,1,0,0,0,0,8,14,2,3,1,0,2,4,3,0,0,0,0,0,0,0,0,3,1,0,7,0,0,5,4,4,0,2,8,1,1,2,0,0,0,3,0,1,1,0,0,0,0
un chief again criticizes israel for situation in gaza  dw news_output.json,-8IDfVT1W2s,20231108,1815,0,18,10,13,3,0,1,0,11,0,0,2,7,2,2,0,0,1,2,2,0,9,4,0,23,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,2,3,0,0,0,2,2,1,1,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0
un civil order breaking down in gaza as food and water run out  dw news_output.json,McUTN6gFEsA,20231029,1882,0,7,29,6,3,0,0,4,4,0,0,1,5,3,0,0,0,1,2,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0
un court orders israel to allow more aid into gaza dw news_output.json,DzZc_K8GaUU,20240329,1399,0,5,18,1,2,0,0,16,0,4,2,0,1,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
un gaza resolution why hasn't the us agreed yet and why does that seem to change now  dw news_output.json,z0-6w8aO7w0,20231222,2349,0,40,23,24,5,0,1,7,3,4,4,4,4,2,4,1,0,2,0,0,0,4,2,0,1,0,2,4,0,0,5,7,4,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,11,0,3,2,0,3,0,1,1,0,1,0,0,0,0
un general assembly adopts resolution demanding 'humanitarian truce'  dw news_output.json,q9aIhniaj2E,20231027,1442,0,3,1,5,1,8,0,0,3,0,3,0,3,1,0,0,0,0,0,0,0,16,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,6,0,0,0,0,1,0,2,0,0,0,0
un official what we are seeing is unprecedented  conflict zone_output.json,wW7tmQFUP_c,20231115,3819,0,5,56,8,27,0,0,1,1,8,4,6,1,16,2,0,0,0,13,8,0,0,18,0,8,0,0,0,0,0,0,3,0,0,1,2,0,3,0,0,2,0,1,1,0,2,0,0,0,1,3,0,0,0,1,0,0,12,7,7,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0
un resolution urges to boost aid deliveries to gaza but doesn't call for cease-fire  dw analysis_output.json,hyckQ05N2sg,20231222,3304,0,26,16,7,2,0,0,20,7,0,0,3,7,7,7,1,1,1,0,0,0,2,2,0,9,1,1,0,0,0,2,5,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,3,0,19,0,0,9,0,0,0,3,0,1,0,0,0,0,0
"un says 340,000 displaced in gaza i dw news_output.json",DgFpFmdh0TI,20231012,3247,0,12,36,3,3,0,0,11,1,17,0,7,6,19,0,0,2,0,7,2,2,3,3,0,12,0,2,0,0,0,12,1,0,0,10,9,4,4,0,0,12,1,4,0,0,2,0,1,0,0,1,1,0,0,0,0,3,6,13,11,0,3,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0
un says gaza famine is imminent as us warns israel about rafah ground offensive  dw news_output.json,VxgvQqqGzvE,20240319,1122,0,9,11,5,2,0,0,7,2,0,6,2,1,6,2,0,9,4,0,0,2,0,0,0,3,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
un secretary-general antonio guterres calls for aid deliveries to begin  dw news_output.json,zpvf6WSVit8,20231020,1689,0,12,26,4,4,1,0,11,2,6,0,0,7,11,1,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
un security council approves resolution for cease-fire in gaza  dw news_output.json,y41WmbEQMEk,20240325,1330,0,18,5,7,5,0,0,1,1,0,0,0,6,1,6,0,4,4,0,0,6,6,0,0,0,0,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,4,0,1,1,0,0,0,0,0,0,0,0
un security council fails to pass cease-fire resolution on gaza  dw news_output.json,Wje_w59xB7A,20240322,1231,0,11,9,3,3,0,0,5,0,0,0,1,1,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0
un security council holds emergency session after iran's attacks against israel  dw news_output.json,hi8Srzt9cQY,20240414,4110,0,66,7,4,15,57,2,0,11,0,0,3,13,0,1,0,0,3,0,0,5,44,3,1,1,2,3,3,0,0,2,8,9,0,0,0,0,0,0,1,0,1,0,0,2,0,0,4,0,0,0,2,0,0,0,0,10,0,0,0,0,0,1,1,4,2,0,2,0,1,0,0,1,0,0,0,0
un security council holds meeting on palestine  dw news_output.json,OOwIfWVdw-8,20240813,16682,9,114,132,41,28,4,10,20,17,48,10,65,41,60,33,1,4,1,8,40,9,50,29,0,102,5,24,2,0,5,16,21,3,12,4,6,1,14,10,0,14,38,1,0,4,2,0,7,3,10,4,12,4,2,17,8,9,3,4,2,8,18,18,6,1,21,0,1,0,12,1,5,0,0,0,0,0
un security council meeting following iran's attack on israel  dw news_output.json,DKe0H-WIp_o,20240414,12623,4,89,32,5,20,134,4,4,28,1,0,17,45,11,9,2,0,0,0,3,3,88,6,0,14,8,12,12,0,2,0,14,1,3,0,3,0,0,1,1,1,8,0,1,23,0,0,20,1,1,3,5,1,0,2,0,42,2,1,0,0,0,25,0,3,14,0,1,0,20,4,1,1,0,0,0,0
un top court rules german military aid to israel can continue  dw news_output.json,aOlAlYzghi0,20240430,2694,26,22,7,2,3,0,0,1,1,0,0,0,1,3,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0
un warns fuel crisis could halt gaza aid operation  dw news_output.json,BXdUPbWUpy8,20231025,2238,8,14,21,9,3,0,1,8,4,5,0,3,1,7,0,0,0,0,7,3,1,2,4,0,15,0,0,0,0,0,1,3,0,0,9,8,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,5,0,1,19,7,7,1,2,9,0,0,0,0,0,0,3,0,1,0,0,0,0,0
un warns gaza strip 'too dangerous' for aid distribution as palestinians go hungry  dw news_output.json,kF8Xb2pvSW4,20240712,2130,0,6,23,4,3,0,0,26,1,0,4,0,7,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0
un warns of humanitarian catastrophe in gaza  dw news_output.json,WHUQwZ9Gu0U,20231017,1198,0,8,14,0,1,0,0,2,0,0,0,0,1,7,1,0,1,0,1,1,0,0,2,0,5,0,0,0,0,0,1,1,1,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
un's aid distribution in rafah on the verge of collapse  dw news_output.json,etlvyUTzfZ8,20240522,1707,0,11,12,0,3,0,0,16,6,2,2,1,1,11,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,13,4,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,5,0,0,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0
unicef official evacuating gaza hospitals 'incredibly dangerous'  dw news_output.json,Md8C5AEVIsc,20231113,1144,0,5,9,3,1,0,0,0,4,0,0,1,5,2,2,0,0,0,20,10,0,0,2,0,7,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
united nations mourns more than 100 aid workers killed in gaza  dw news_output.json,7r9eGQtV-e8,20231113,754,0,0,10,0,2,0,3,5,0,1,0,1,0,5,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0
unrwa chief lazzarini update on situation in occupied palestinian territories  dw news_output.json,QMEKtJzE8dE,20240430,4011,0,2,20,1,2,0,0,4,4,0,0,4,3,1,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,5,0,0,3,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
unrwa director of planning 'we are being squeezed into ever smaller areas of gaza'  dw news_output.json,0LPYT0YEbp0,20240826,91,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unrwa head alleges israeli government tries to undermine the agency for political ends  dw news_output.json,9e7GCgMJexo,20240305,952,0,11,8,7,0,0,0,2,1,3,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,6,2,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,3,0,0,1,0,2,0,0,0,0,0,0,0
unrwa israeli strike on un school in gaza kills dozens  dw news_output.json,rlfv0cA4_80,20240606,654,0,4,4,7,0,0,0,0,3,0,0,0,4,0,7,0,0,1,2,1,1,3,2,0,1,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
unrwa sponsors halt funding after terror allegations  dw news_output.json,rfKefTV_m-I,20240129,348,0,3,4,2,0,0,0,2,0,2,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0
up to 1_output.json,,,2825,0,14,22,9,5,0,0,3,3,4,1,7,4,4,9,2,0,1,5,22,1,1,7,0,2,0,2,0,0,1,0,0,0,6,4,4,1,2,0,0,9,9,0,0,0,0,0,0,0,1,0,3,1,0,0,3,1,0,4,4,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
us abstention on cease-fire vote – a shift in us policy towards israel at the un  dw news_output.json,CbRoe8p1xcM,20240326,1112,0,20,2,2,2,0,0,0,3,1,0,2,2,0,3,0,2,0,0,0,9,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0
us analyst a president harris would put 'a lot more pressure on israel'  dw news_output.json,HOedUk-I1EE,20240805,2381,0,6,1,0,2,1,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
us and uk carry out strikes against houthis in yemen  dw news_output.json,FX4HX6y9VxM,20240112,595,0,2,1,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"us campus protests unresolved debate over public order, free speech and antisemitism  dw news_output.json",ExHyThep858,20240520,2024,0,3,5,3,3,0,1,0,0,4,2,3,2,1,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0
us continues to rely on a negotiated solution to the israel-hamas war  dw news_output.json,3OG6vmxAV3U,20240207,2193,0,27,14,21,7,0,0,0,4,2,1,0,6,3,3,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,0,1,8,0,0,0,0,0,5,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0
us imposes sanctions on four israeli settlers in the occupied west bank  dw news_output.json,k5DckrHCVBg,20240201,787,0,4,0,1,0,0,0,0,0,7,0,4,10,0,1,0,0,0,0,0,2,7,0,0,3,0,1,1,0,9,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
us is reviewing hamas' response on cease-fire deal  dw news_output.json,Odk6xu2fy8o,20240206,2078,0,17,7,11,3,0,0,1,2,6,2,4,10,0,7,0,4,3,0,0,3,2,1,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
us joins international operation to airdrop desperately needed supplies into gaza  dw news_output.json,TtsRCIqyp0A,20240302,962,0,5,12,2,3,0,0,7,3,3,4,1,3,1,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
us pauses delivery of bombs to israel in opposition to israel's plans to attack rafah  dw news_output.json,hUKF6jUpYWk,20240508,2036,0,28,8,25,3,0,0,2,11,0,2,2,12,2,1,0,9,0,0,0,0,2,1,0,5,0,5,1,0,0,0,0,4,1,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,3,0,1,0,1,0,3,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0
us peace plan how is israel likely to react  dw news_output.json,9TSChIGtuMI,20240321,3028,0,17,14,11,7,0,0,11,8,2,1,3,14,10,16,0,4,7,0,2,2,2,0,0,0,0,0,1,0,0,1,3,1,0,3,0,0,0,3,0,0,6,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,4,0,3,0,0,1,0,1,0,0,0,0,0,0
us president biden backs israel's account on the gaza hospital blast  dw news_output.json,8o4dtHDoKHs,20231018,3169,0,32,22,13,4,1,0,7,3,6,0,16,6,1,1,0,0,2,22,1,3,5,3,0,10,1,2,1,0,1,9,5,8,0,0,0,0,1,0,0,1,1,4,5,7,0,0,1,0,0,1,1,5,1,1,0,1,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
us president biden wants israel to agree to cease-fire  dw news_output.json,uNyfVqUM1Rg,20240410,985,0,2,13,1,3,0,0,6,0,3,0,2,3,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,10,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
us says icc arrest warrants is a profoundly wrong-headed decision  dw news_output.json,xJ1VSooe9HI,20240521,935,2,6,5,7,4,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,4,1,0,0,0,0,1,0,0,0,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
us secretary of state blinken and german foreign minister baerbock visit middle east_output.json,cGodVKJsxJk,20240107,981,0,10,11,3,6,0,1,3,0,1,0,8,2,6,2,0,0,0,0,1,5,1,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
us secretary of state ‘israel on trajectory to potentially inherit an insurgency’  dw news_output.json,m7u7sse9Dqk,20240512,492,0,6,8,6,0,0,0,0,2,4,0,2,8,0,0,0,5,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
us soldiers killed in jordan us accuses iran-backed militias  dw news_output.json,YfHU4cLz40Y,20240202,1909,0,2,0,0,12,10,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,17,6,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
us student protests analysis and historical comparison   dw news_output.json,nB-ptn848Yk,20240502,2947,0,8,4,1,14,0,2,2,2,0,0,4,0,0,0,0,0,2,0,1,0,2,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,1,2,1,0,0,0,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
us urges caution as israel weighs response to iran  dw news_output.json,0vEl_N37G4c,20240415,2316,0,35,5,0,7,28,1,1,6,0,7,0,9,0,1,0,0,5,0,0,4,16,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,1,0,0,0,0,0,0,0
us vetos un resolution for cease-fire in gaza  dw news_output.json,1w0abJa1VsY,20231209,1150,0,5,11,8,1,0,0,0,0,8,2,0,0,5,12,0,0,0,1,4,1,2,1,0,2,0,3,1,0,0,0,3,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,6,0,1,5,0,0,0,1,0,0,0,0,0,0,0
"us, algeria propose dueling israel-hamas cease-fire resolutions to un  dw news_output.json",2qHNnWQHahQ,20240220,787,0,10,3,6,2,0,0,0,2,0,0,0,4,2,11,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"us, egypt, qatar hopeful latest israel-hamas cease-fire proposal will work  dw news_output.json",mcDCRJ7Y1k4,20240817,1681,0,18,5,16,3,3,0,0,0,0,4,1,12,1,8,0,0,2,0,0,5,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
villagers return to netiv haasara at the northern border with gaza  dw news_output.json,WRojKyr_T_A,20240307,546,0,3,7,4,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
